month, format: day,hour,forecast,일최저기온,강수형태,6시간적설,풍향,강수확률,습도,일최고기온,하늘상태,6시간강수량,풍속,3시간기온
10, 28,1400.0,46.0,,0.0,,314.0,10.0,95.0,,2.0,,5.7,7.0
10, 28,1400.0,49.0,,0.0,0.0,297.0,10.0,95.0,,2.0,0.0,2.0,6.0
10, 28,1700.0,4.0,6.0,0.0,0.0,80.0,30.0,95.0,13.0,4.0,0.0,5.0,6.0
10, 28,1700.0,7.0,5.0,0.0,,98.0,20.0,90.0,11.0,3.0,,4.4,9.0
10, 28,1700.0,10.0,,1.0,0.0,77.0,60.0,65.0,,4.0,5.0,2.6,13.0
10, 28,1700.0,13.0,,0.0,,5.0,20.0,60.0,,3.0,,2.2,13.0
10, 28,1700.0,16.0,,0.0,0.0,297.0,20.0,60.0,,3.0,0.0,12.3,10.0
10, 28,1700.0,19.0,,0.0,,316.0,20.0,70.0,,3.0,,11.5,9.0
10, 28,1700.0,22.0,,0.0,0.0,333.0,20.0,70.0,,3.0,0.0,8.9,7.0
10, 28,1700.0,25.0,,0.0,,326.0,20.0,75.0,,3.0,,8.0,6.0
10, 28,1700.0,28.0,,0.0,0.0,328.0,20.0,70.0,,3.0,0.0,7.6,5.0
10, 28,1700.0,31.0,,0.0,,334.0,10.0,70.0,,2.0,,6.4,7.0
10, 28,1700.0,34.0,,0.0,0.0,325.0,20.0,65.0,,3.0,0.0,6.7,10.0
10, 28,1700.0,37.0,,0.0,,329.0,10.0,55.0,,2.0,,7.1,10.0
10, 28,1700.0,40.0,,0.0,0.0,336.0,10.0,75.0,,2.0,0.0,6.8,8.0
10, 28,1700.0,43.0,,0.0,,314.0,10.0,95.0,,2.0,,5.7,7.0
10, 28,1700.0,46.0,,0.0,0.0,297.0,10.0,95.0,,2.0,0.0,2.0,6.0
10, 28,2000.0,4.0,4.0,0.0,,119.0,20.0,95.0,13.0,3.0,,2.3,9.0
10, 28,2000.0,7.0,6.0,1.0,0.0,281.0,60.0,90.0,11.0,4.0,5.0,4.6,11.0
10, 28,2000.0,10.0,,0.0,,290.0,20.0,55.0,11.0,3.0,,11.1,12.0
10, 28,2000.0,13.0,,0.0,0.0,298.0,20.0,65.0,,3.0,0.0,12.7,9.0
10, 28,2000.0,16.0,,0.0,,317.0,20.0,65.0,,3.0,,10.6,8.0
10, 28,2000.0,19.0,,0.0,0.0,324.0,20.0,70.0,,3.0,0.0,8.2,7.0
10, 28,2000.0,22.0,,0.0,,328.0,20.0,70.0,,3.0,,8.0,6.0
10, 28,2000.0,25.0,,0.0,0.0,324.0,20.0,75.0,,3.0,0.0,7.2,5.0
10, 28,2000.0,28.0,,0.0,,328.0,10.0,75.0,,2.0,,6.2,7.0
10, 28,2000.0,31.0,,0.0,0.0,322.0,20.0,60.0,,3.0,0.0,5.4,10.0
10, 28,2000.0,34.0,,0.0,,337.0,10.0,60.0,,2.0,,6.5,10.0
10, 28,2000.0,37.0,,0.0,0.0,316.0,10.0,80.0,,2.0,0.0,4.7,9.0
10, 28,2000.0,40.0,,0.0,,295.0,10.0,95.0,,2.0,,3.1,7.0
10, 28,2000.0,43.0,,0.0,0.0,201.0,10.0,95.0,,2.0,0.0,2.8,6.0
10, 28,2000.0,46.0,,0.0,,228.0,20.0,95.0,,3.0,,5.9,6.0
10, 28,2000.0,49.0,,0.0,0.0,327.0,20.0,80.0,,3.0,0.0,12.0,7.0
10, 28,2000.0,52.0,,0.0,,342.0,20.0,80.0,,3.0,,7.0,8.0
10, 28,2000.0,55.0,,0.0,0.0,322.0,10.0,55.0,,2.0,0.0,8.6,11.0
10, 28,2000.0,58.0,,0.0,,316.0,10.0,50.0,,2.0,,8.1,11.0
10, 28,2000.0,61.0,,0.0,0.0,316.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 28,2000.0,64.0,,0.0,,330.0,10.0,80.0,,2.0,,7.5,7.0
10, 28,2000.0,67.0,,0.0,0.0,337.0,10.0,85.0,,2.0,0.0,6.0,6.0
10, 28,2300.0,4.0,4.0,1.0,0.0,281.0,60.0,90.0,13.0,4.0,5.0,4.6,11.0
10, 28,2300.0,7.0,6.0,0.0,,290.0,20.0,55.0,11.0,3.0,,11.1,12.0
10, 28,2300.0,10.0,,0.0,0.0,298.0,20.0,65.0,11.0,3.0,0.0,12.7,9.0
10, 28,2300.0,13.0,,0.0,,317.0,20.0,65.0,,3.0,,10.6,8.0
10, 28,2300.0,16.0,,0.0,0.0,324.0,20.0,70.0,,3.0,0.0,8.2,7.0
10, 28,2300.0,19.0,,0.0,,328.0,20.0,70.0,,3.0,,8.0,6.0
10, 28,2300.0,22.0,,0.0,0.0,324.0,20.0,75.0,,3.0,0.0,7.2,5.0
10, 28,2300.0,25.0,,0.0,,328.0,10.0,75.0,,2.0,,6.2,7.0
10, 28,2300.0,28.0,,0.0,0.0,322.0,20.0,60.0,,3.0,0.0,5.4,10.0
10, 28,2300.0,31.0,,0.0,,337.0,10.0,60.0,,2.0,,6.5,10.0
10, 28,2300.0,34.0,,0.0,0.0,316.0,10.0,80.0,,2.0,0.0,4.7,9.0
10, 28,2300.0,37.0,,0.0,,295.0,10.0,95.0,,2.0,,3.1,7.0
10, 28,2300.0,40.0,,0.0,0.0,201.0,10.0,95.0,,2.0,0.0,2.8,6.0
10, 28,2300.0,43.0,,0.0,,228.0,20.0,95.0,,3.0,,5.9,6.0
10, 28,2300.0,46.0,,0.0,0.0,327.0,20.0,80.0,,3.0,0.0,12.0,7.0
10, 28,2300.0,49.0,,0.0,,342.0,20.0,80.0,,3.0,,7.0,8.0
10, 28,2300.0,52.0,,0.0,0.0,322.0,10.0,55.0,,2.0,0.0,8.6,11.0
10, 28,2300.0,55.0,,0.0,,316.0,10.0,50.0,,2.0,,8.1,11.0
10, 28,2300.0,58.0,,0.0,0.0,316.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 28,2300.0,61.0,,0.0,,330.0,10.0,80.0,,2.0,,7.5,7.0
10, 28,2300.0,64.0,,0.0,0.0,337.0,10.0,85.0,,2.0,0.0,6.0,6.0
10, 29,200.0,4.0,4.0,0.0,,290.0,20.0,55.0,13.0,3.0,,11.1,12.0
10, 29,200.0,7.0,6.0,0.0,0.0,298.0,20.0,65.0,11.0,3.0,0.0,12.7,9.0
10, 29,200.0,10.0,,0.0,,317.0,20.0,65.0,11.0,3.0,,10.6,8.0
10, 29,200.0,13.0,,0.0,0.0,324.0,20.0,70.0,,3.0,0.0,8.2,7.0
10, 29,200.0,16.0,,0.0,,328.0,20.0,70.0,,3.0,,8.0,6.0
10, 29,200.0,19.0,,0.0,0.0,324.0,20.0,75.0,,3.0,0.0,7.2,5.0
10, 29,200.0,22.0,,0.0,,328.0,10.0,75.0,,2.0,,6.2,7.0
10, 29,200.0,25.0,,0.0,0.0,322.0,20.0,60.0,,3.0,0.0,5.4,10.0
10, 29,200.0,28.0,,0.0,,337.0,10.0,60.0,,2.0,,6.5,10.0
10, 29,200.0,31.0,,0.0,0.0,316.0,10.0,80.0,,2.0,0.0,4.7,9.0
10, 29,200.0,34.0,,0.0,,295.0,10.0,95.0,,2.0,,3.1,7.0
10, 29,200.0,37.0,,0.0,0.0,201.0,10.0,95.0,,2.0,0.0,2.8,6.0
10, 29,200.0,40.0,,0.0,,228.0,20.0,95.0,,3.0,,5.9,6.0
10, 29,200.0,43.0,,0.0,0.0,327.0,20.0,80.0,,3.0,0.0,12.0,7.0
10, 29,200.0,46.0,,0.0,,342.0,20.0,80.0,,3.0,,7.0,8.0
10, 29,200.0,49.0,,0.0,0.0,322.0,10.0,55.0,,2.0,0.0,8.6,11.0
10, 29,200.0,52.0,,0.0,,316.0,10.0,50.0,,2.0,,8.1,11.0
10, 29,200.0,55.0,,0.0,0.0,316.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,200.0,58.0,,0.0,,330.0,10.0,80.0,,2.0,,7.5,7.0
10, 29,200.0,61.0,,0.0,0.0,337.0,10.0,85.0,,2.0,0.0,6.0,6.0
10, 29,500.0,4.0,4.0,0.0,0.0,298.0,20.0,65.0,11.0,3.0,0.0,12.7,9.0
10, 29,500.0,7.0,6.0,0.0,,317.0,20.0,65.0,11.0,3.0,,10.6,8.0
10, 29,500.0,10.0,,0.0,0.0,324.0,20.0,70.0,,3.0,0.0,8.2,7.0
10, 29,500.0,13.0,,0.0,,328.0,20.0,70.0,,3.0,,8.0,6.0
10, 29,500.0,16.0,,0.0,0.0,324.0,20.0,75.0,,3.0,0.0,7.2,5.0
10, 29,500.0,19.0,,0.0,,328.0,10.0,75.0,,2.0,,6.2,7.0
10, 29,500.0,22.0,,0.0,0.0,322.0,20.0,60.0,,3.0,0.0,5.4,10.0
10, 29,500.0,25.0,,0.0,,337.0,10.0,60.0,,2.0,,6.5,10.0
10, 29,500.0,28.0,,0.0,0.0,316.0,10.0,80.0,,2.0,0.0,4.7,9.0
10, 29,500.0,31.0,,0.0,,295.0,10.0,95.0,,2.0,,3.1,7.0
10, 29,500.0,34.0,,0.0,0.0,201.0,10.0,95.0,,2.0,0.0,2.8,6.0
10, 29,500.0,37.0,,0.0,,228.0,20.0,95.0,,3.0,,5.9,6.0
10, 29,500.0,40.0,,0.0,0.0,327.0,20.0,80.0,,3.0,0.0,12.0,7.0
10, 29,500.0,43.0,,0.0,,342.0,20.0,80.0,,3.0,,7.0,8.0
10, 29,500.0,46.0,,0.0,0.0,322.0,10.0,55.0,,2.0,0.0,8.6,11.0
10, 29,500.0,49.0,,0.0,,316.0,10.0,50.0,,2.0,,8.1,11.0
10, 29,500.0,52.0,,0.0,0.0,316.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,500.0,55.0,,0.0,,330.0,10.0,80.0,,2.0,,7.5,7.0
10, 29,500.0,58.0,,0.0,0.0,337.0,10.0,85.0,,2.0,0.0,6.0,6.0
10, 29,800.0,4.0,4.0,0.0,,316.0,20.0,65.0,11.0,3.0,,10.9,8.0
10, 29,800.0,7.0,7.0,0.0,0.0,334.0,20.0,65.0,11.0,3.0,0.0,8.7,7.0
10, 29,800.0,10.0,,0.0,,325.0,20.0,70.0,,3.0,,7.2,5.0
10, 29,800.0,13.0,,0.0,0.0,322.0,20.0,75.0,,3.0,0.0,6.7,4.0
10, 29,800.0,16.0,,0.0,,325.0,10.0,70.0,,2.0,,6.1,7.0
10, 29,800.0,19.0,,0.0,0.0,319.0,20.0,60.0,,3.0,0.0,6.6,10.0
10, 29,800.0,22.0,,0.0,,330.0,10.0,60.0,,2.0,,6.1,11.0
10, 29,800.0,25.0,,0.0,0.0,310.0,10.0,90.0,,2.0,0.0,4.3,8.0
10, 29,800.0,28.0,,0.0,,262.0,10.0,95.0,,2.0,,3.4,6.0
10, 29,800.0,31.0,,0.0,0.0,174.0,10.0,90.0,,2.0,0.0,4.6,6.0
10, 29,800.0,34.0,,0.0,,248.0,20.0,90.0,,3.0,,5.1,7.0
10, 29,800.0,37.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,7.3,7.0
10, 29,800.0,40.0,,0.0,,340.0,20.0,75.0,,3.0,,7.9,8.0
10, 29,800.0,43.0,,0.0,0.0,325.0,10.0,60.0,,2.0,0.0,7.9,11.0
10, 29,800.0,46.0,,0.0,,316.0,10.0,55.0,,2.0,,7.9,11.0
10, 29,800.0,49.0,,0.0,0.0,318.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,800.0,52.0,,0.0,,333.0,10.0,75.0,,2.0,,8.1,8.0
10, 29,800.0,55.0,,0.0,0.0,335.0,10.0,80.0,,2.0,0.0,7.5,7.0
10, 29,1100.0,4.0,4.0,0.0,0.0,334.0,20.0,65.0,11.0,3.0,0.0,8.7,7.0
10, 29,1100.0,7.0,7.0,0.0,,325.0,20.0,70.0,11.0,3.0,,7.2,5.0
10, 29,1100.0,10.0,,0.0,0.0,322.0,20.0,75.0,,3.0,0.0,6.7,4.0
10, 29,1100.0,13.0,,0.0,,325.0,10.0,70.0,,2.0,,6.1,7.0
10, 29,1100.0,16.0,,0.0,0.0,319.0,20.0,60.0,,3.0,0.0,6.6,10.0
10, 29,1100.0,19.0,,0.0,,330.0,10.0,60.0,,2.0,,6.1,11.0
10, 29,1100.0,22.0,,0.0,0.0,310.0,10.0,90.0,,2.0,0.0,4.3,8.0
10, 29,1100.0,25.0,,0.0,,262.0,10.0,95.0,,2.0,,3.4,6.0
10, 29,1100.0,28.0,,0.0,0.0,174.0,10.0,90.0,,2.0,0.0,4.6,6.0
10, 29,1100.0,31.0,,0.0,,248.0,20.0,90.0,,3.0,,5.1,7.0
10, 29,1100.0,34.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,7.3,7.0
10, 29,1100.0,37.0,,0.0,,340.0,20.0,75.0,,3.0,,7.9,8.0
10, 29,1100.0,40.0,,0.0,0.0,325.0,10.0,60.0,,2.0,0.0,7.9,11.0
10, 29,1100.0,43.0,,0.0,,316.0,10.0,55.0,,2.0,,7.9,11.0
10, 29,1100.0,46.0,,0.0,0.0,318.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,1100.0,49.0,,0.0,,333.0,10.0,75.0,,2.0,,8.1,8.0
10, 29,1100.0,52.0,,0.0,0.0,335.0,10.0,80.0,,2.0,0.0,7.5,7.0
10, 29,1400.0,4.0,4.0,0.0,,325.0,20.0,70.0,11.0,3.0,,7.2,5.0
10, 29,1400.0,7.0,6.0,0.0,0.0,322.0,20.0,75.0,11.0,3.0,0.0,6.7,4.0
10, 29,1400.0,10.0,,0.0,,325.0,10.0,70.0,,2.0,,6.1,7.0
10, 29,1400.0,13.0,,0.0,0.0,319.0,20.0,60.0,,3.0,0.0,6.6,10.0
10, 29,1400.0,16.0,,0.0,,330.0,10.0,60.0,,2.0,,6.1,11.0
10, 29,1400.0,19.0,,0.0,0.0,310.0,10.0,90.0,,2.0,0.0,4.3,8.0
10, 29,1400.0,22.0,,0.0,,262.0,10.0,95.0,,2.0,,3.4,6.0
10, 29,1400.0,25.0,,0.0,0.0,174.0,10.0,90.0,,2.0,0.0,4.6,6.0
10, 29,1400.0,28.0,,0.0,,248.0,20.0,90.0,,3.0,,5.1,7.0
10, 29,1400.0,31.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,7.3,7.0
10, 29,1400.0,34.0,,0.0,,340.0,20.0,75.0,,3.0,,7.9,8.0
10, 29,1400.0,37.0,,0.0,0.0,325.0,10.0,60.0,,2.0,0.0,7.9,11.0
10, 29,1400.0,40.0,,0.0,,316.0,10.0,55.0,,2.0,,7.9,11.0
10, 29,1400.0,43.0,,0.0,0.0,318.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,1400.0,46.0,,0.0,,333.0,10.0,75.0,,2.0,,8.1,8.0
10, 29,1400.0,49.0,,0.0,0.0,335.0,10.0,80.0,,2.0,0.0,7.5,7.0
10, 29,1700.0,4.0,4.0,0.0,0.0,322.0,20.0,75.0,11.0,3.0,0.0,6.7,4.0
10, 29,1700.0,7.0,6.0,0.0,,325.0,10.0,70.0,11.0,2.0,,6.1,7.0
10, 29,1700.0,10.0,,0.0,0.0,319.0,20.0,60.0,,3.0,0.0,6.6,10.0
10, 29,1700.0,13.0,,0.0,,330.0,10.0,60.0,,2.0,,6.1,11.0
10, 29,1700.0,16.0,,0.0,0.0,310.0,10.0,90.0,,2.0,0.0,4.3,8.0
10, 29,1700.0,19.0,,0.0,,262.0,10.0,95.0,,2.0,,3.4,6.0
10, 29,1700.0,22.0,,0.0,0.0,174.0,10.0,90.0,,2.0,0.0,4.6,6.0
10, 29,1700.0,25.0,,0.0,,248.0,20.0,90.0,,3.0,,5.1,7.0
10, 29,1700.0,28.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,7.3,7.0
10, 29,1700.0,31.0,,0.0,,340.0,20.0,75.0,,3.0,,7.9,8.0
10, 29,1700.0,34.0,,0.0,0.0,325.0,10.0,60.0,,2.0,0.0,7.9,11.0
10, 29,1700.0,37.0,,0.0,,316.0,10.0,55.0,,2.0,,7.9,11.0
10, 29,1700.0,40.0,,0.0,0.0,318.0,10.0,75.0,,2.0,0.0,7.7,8.0
10, 29,1700.0,43.0,,0.0,,333.0,10.0,75.0,,2.0,,8.1,8.0
10, 29,1700.0,46.0,,0.0,0.0,335.0,10.0,80.0,,2.0,0.0,7.5,7.0
10, 29,2000.0,4.0,5.0,0.0,,318.0,10.0,80.0,11.0,2.0,,5.5,6.0
10, 29,2000.0,7.0,3.0,0.0,0.0,327.0,20.0,60.0,12.0,3.0,0.0,7.1,10.0
10, 29,2000.0,10.0,,0.0,,329.0,10.0,55.0,14.0,2.0,,6.1,10.0
10, 29,2000.0,13.0,,0.0,0.0,319.0,10.0,90.0,,2.0,0.0,3.7,7.0
10, 29,2000.0,16.0,,0.0,,283.0,10.0,95.0,,2.0,,3.5,6.0
10, 29,2000.0,19.0,,0.0,0.0,268.0,10.0,90.0,,2.0,0.0,5.8,6.0
10, 29,2000.0,22.0,,0.0,,78.0,20.0,90.0,,3.0,,4.0,6.0
10, 29,2000.0,25.0,,0.0,0.0,30.0,20.0,95.0,,3.0,0.0,4.8,6.0
10, 29,2000.0,28.0,,0.0,,342.0,20.0,90.0,,3.0,,6.0,8.0
10, 29,2000.0,31.0,,0.0,0.0,329.0,10.0,55.0,,2.0,0.0,6.3,11.0
10, 29,2000.0,34.0,,0.0,,314.0,10.0,50.0,,2.0,,6.2,12.0
10, 29,2000.0,37.0,,0.0,0.0,314.0,0.0,80.0,,1.0,0.0,5.3,8.0
10, 29,2000.0,40.0,,0.0,,337.0,0.0,80.0,,1.0,,7.3,8.0
10, 29,2000.0,43.0,,0.0,0.0,340.0,0.0,85.0,,1.0,0.0,6.8,6.0
10, 29,2000.0,46.0,,0.0,,333.0,0.0,90.0,,1.0,,7.5,5.0
10, 29,2000.0,49.0,,0.0,0.0,336.0,0.0,95.0,,1.0,0.0,6.1,5.0
10, 29,2000.0,52.0,,0.0,,349.0,0.0,90.0,,1.0,,3.8,8.0
10, 29,2000.0,55.0,,0.0,0.0,353.0,0.0,55.0,,1.0,0.0,3.2,13.0
10, 29,2000.0,58.0,,0.0,,321.0,0.0,50.0,,1.0,,4.5,14.0
10, 29,2000.0,61.0,,0.0,0.0,325.0,0.0,85.0,,1.0,0.0,3.7,10.0
10, 29,2000.0,64.0,,0.0,,355.0,0.0,95.0,,1.0,,2.5,7.0
10, 29,2000.0,67.0,,0.0,0.0,103.0,0.0,95.0,,1.0,0.0,0.9,5.0
10, 29,2300.0,4.0,5.0,0.0,0.0,327.0,20.0,60.0,11.0,3.0,0.0,7.1,10.0
10, 29,2300.0,7.0,3.0,0.0,,329.0,10.0,55.0,12.0,2.0,,6.1,10.0
10, 29,2300.0,10.0,,0.0,0.0,319.0,10.0,90.0,14.0,2.0,0.0,3.7,7.0
10, 29,2300.0,13.0,,0.0,,283.0,10.0,95.0,,2.0,,3.5,6.0
10, 29,2300.0,16.0,,0.0,0.0,268.0,10.0,90.0,,2.0,0.0,5.8,6.0
10, 29,2300.0,19.0,,0.0,,78.0,20.0,90.0,,3.0,,4.0,6.0
10, 29,2300.0,22.0,,0.0,0.0,30.0,20.0,95.0,,3.0,0.0,4.8,6.0
10, 29,2300.0,25.0,,0.0,,342.0,20.0,90.0,,3.0,,6.0,8.0
10, 29,2300.0,28.0,,0.0,0.0,329.0,10.0,55.0,,2.0,0.0,6.3,11.0
10, 29,2300.0,31.0,,0.0,,314.0,10.0,50.0,,2.0,,6.2,12.0
10, 29,2300.0,34.0,,0.0,0.0,314.0,0.0,80.0,,1.0,0.0,5.3,8.0
10, 29,2300.0,37.0,,0.0,,337.0,0.0,80.0,,1.0,,7.3,8.0
10, 29,2300.0,40.0,,0.0,0.0,340.0,0.0,85.0,,1.0,0.0,6.8,6.0
10, 29,2300.0,43.0,,0.0,,333.0,0.0,90.0,,1.0,,7.5,5.0
10, 29,2300.0,46.0,,0.0,0.0,336.0,0.0,95.0,,1.0,0.0,6.1,5.0
10, 29,2300.0,49.0,,0.0,,349.0,0.0,90.0,,1.0,,3.8,8.0
10, 29,2300.0,52.0,,0.0,0.0,353.0,0.0,55.0,,1.0,0.0,3.2,13.0
10, 29,2300.0,55.0,,0.0,,321.0,0.0,50.0,,1.0,,4.5,14.0
10, 29,2300.0,58.0,,0.0,0.0,325.0,0.0,85.0,,1.0,0.0,3.7,10.0
10, 29,2300.0,61.0,,0.0,,355.0,0.0,95.0,,1.0,,2.5,7.0
10, 29,2300.0,64.0,,0.0,0.0,103.0,0.0,95.0,,1.0,0.0,0.9,5.0
10, 3,200.0,4.0,11.0,0.0,,340.0,0.0,50.0,22.0,1.0,,2.9,22.0
10, 3,200.0,7.0,16.0,0.0,0.0,351.0,0.0,85.0,24.0,1.0,0.0,2.5,18.0
10, 3,200.0,10.0,,0.0,,29.0,0.0,95.0,19.0,1.0,,3.1,14.0
10, 3,200.0,13.0,,0.0,0.0,37.0,0.0,95.0,,1.0,0.0,4.1,13.0
10, 3,200.0,16.0,,0.0,,27.0,0.0,95.0,,1.0,,5.3,12.0
10, 3,200.0,19.0,,0.0,0.0,82.0,10.0,95.0,,2.0,0.0,3.4,11.0
10, 3,200.0,22.0,,0.0,,91.0,10.0,85.0,,2.0,,4.6,16.0
10, 3,200.0,25.0,,0.0,0.0,79.0,10.0,60.0,,2.0,0.0,4.3,22.0
10, 3,200.0,28.0,,0.0,,71.0,10.0,60.0,,2.0,,5.0,24.0
10, 3,200.0,31.0,,0.0,0.0,68.0,20.0,75.0,,3.0,0.0,4.6,21.0
10, 3,200.0,34.0,,0.0,,100.0,20.0,85.0,,3.0,,6.9,18.0
10, 3,200.0,37.0,,0.0,0.0,80.0,20.0,85.0,,3.0,0.0,6.6,17.0
10, 3,200.0,40.0,,0.0,,59.0,20.0,85.0,,3.0,,8.6,17.0
10, 3,200.0,43.0,,0.0,0.0,58.0,30.0,85.0,,4.0,0.0,7.5,16.0
10, 3,200.0,46.0,,0.0,,65.0,30.0,90.0,,4.0,,6.6,17.0
10, 3,200.0,49.0,,0.0,0.0,69.0,30.0,95.0,,4.0,0.0,6.5,19.0
10, 3,200.0,52.0,,1.0,,77.0,60.0,95.0,,4.0,,7.0,19.0
10, 3,200.0,55.0,,1.0,0.0,71.0,60.0,95.0,,4.0,20.0,8.0,18.0
10, 3,200.0,58.0,,1.0,,64.0,80.0,95.0,,4.0,,9.0,17.0
10, 3,200.0,61.0,,1.0,0.0,65.0,80.0,90.0,,4.0,20.0,9.5,17.0
10, 3,500.0,4.0,11.0,0.0,0.0,351.0,0.0,85.0,24.0,1.0,0.0,2.5,18.0
10, 3,500.0,7.0,16.0,0.0,,29.0,0.0,95.0,19.0,1.0,,3.1,14.0
10, 3,500.0,10.0,,0.0,0.0,37.0,0.0,95.0,,1.0,0.0,4.1,13.0
10, 3,500.0,13.0,,0.0,,27.0,0.0,95.0,,1.0,,5.3,12.0
10, 3,500.0,16.0,,0.0,0.0,82.0,10.0,95.0,,2.0,0.0,3.4,11.0
10, 3,500.0,19.0,,0.0,,91.0,10.0,85.0,,2.0,,4.6,16.0
10, 3,500.0,22.0,,0.0,0.0,79.0,10.0,60.0,,2.0,0.0,4.3,22.0
10, 3,500.0,25.0,,0.0,,71.0,10.0,60.0,,2.0,,5.0,24.0
10, 3,500.0,28.0,,0.0,0.0,68.0,20.0,75.0,,3.0,0.0,4.6,21.0
10, 3,500.0,31.0,,0.0,,100.0,20.0,85.0,,3.0,,6.9,18.0
10, 3,500.0,34.0,,0.0,0.0,80.0,20.0,85.0,,3.0,0.0,6.6,17.0
10, 3,500.0,37.0,,0.0,,59.0,20.0,85.0,,3.0,,8.6,17.0
10, 3,500.0,40.0,,0.0,0.0,58.0,30.0,85.0,,4.0,0.0,7.5,16.0
10, 3,500.0,43.0,,0.0,,65.0,30.0,90.0,,4.0,,6.6,17.0
10, 3,500.0,46.0,,0.0,0.0,69.0,30.0,95.0,,4.0,0.0,6.5,19.0
10, 3,500.0,49.0,,1.0,,77.0,60.0,95.0,,4.0,,7.0,19.0
10, 3,500.0,52.0,,1.0,0.0,71.0,60.0,95.0,,4.0,20.0,8.0,18.0
10, 3,500.0,55.0,,1.0,,64.0,80.0,95.0,,4.0,,9.0,17.0
10, 3,500.0,58.0,,1.0,0.0,65.0,80.0,90.0,,4.0,20.0,9.5,17.0
10, 3,800.0,4.0,11.0,0.0,,21.0,0.0,95.0,24.0,1.0,,3.1,14.0
10, 3,800.0,7.0,16.0,0.0,0.0,54.0,0.0,95.0,19.0,1.0,0.0,3.7,13.0
10, 3,800.0,10.0,,0.0,,46.0,0.0,95.0,,1.0,,4.2,12.0
10, 3,800.0,13.0,,0.0,0.0,88.0,10.0,95.0,,2.0,0.0,3.4,11.0
10, 3,800.0,16.0,,0.0,,83.0,10.0,90.0,,2.0,,4.0,17.0
10, 3,800.0,19.0,,0.0,0.0,71.0,10.0,65.0,,2.0,0.0,4.3,21.0
10, 3,800.0,22.0,,0.0,,73.0,10.0,60.0,,2.0,,3.8,24.0
10, 3,800.0,25.0,,0.0,0.0,37.0,20.0,75.0,,3.0,0.0,4.3,21.0
10, 3,800.0,28.0,,0.0,,104.0,20.0,85.0,,3.0,,6.5,18.0
10, 3,800.0,31.0,,0.0,0.0,82.0,20.0,75.0,,3.0,0.0,7.4,17.0
10, 3,800.0,34.0,,0.0,,66.0,20.0,85.0,,3.0,,7.6,16.0
10, 3,800.0,37.0,,0.0,0.0,60.0,30.0,80.0,,4.0,0.0,7.5,16.0
10, 3,800.0,40.0,,0.0,,85.0,30.0,95.0,,4.0,,8.4,17.0
10, 3,800.0,43.0,,0.0,0.0,70.0,30.0,95.0,,4.0,0.0,7.4,18.0
10, 3,800.0,46.0,,1.0,,56.0,61.0,95.0,,4.0,,7.3,18.0
10, 3,800.0,49.0,,1.0,0.0,36.0,60.0,95.0,,4.0,20.0,7.7,18.0
10, 3,800.0,52.0,,1.0,,52.0,60.0,95.0,,4.0,,8.7,17.0
10, 3,800.0,55.0,,1.0,0.0,60.0,60.0,95.0,,4.0,20.0,9.4,17.0
10, 3,1100.0,4.0,11.0,0.0,0.0,54.0,0.0,95.0,24.0,1.0,0.0,3.7,13.0
10, 3,1100.0,7.0,16.0,0.0,,46.0,0.0,95.0,19.0,1.0,,4.2,12.0
10, 3,1100.0,10.0,,0.0,0.0,88.0,10.0,95.0,,2.0,0.0,3.4,11.0
10, 3,1100.0,13.0,,0.0,,83.0,10.0,90.0,,2.0,,4.0,17.0
10, 3,1100.0,16.0,,0.0,0.0,71.0,10.0,65.0,,2.0,0.0,4.3,21.0
10, 3,1100.0,19.0,,0.0,,73.0,10.0,60.0,,2.0,,3.8,24.0
10, 3,1100.0,22.0,,0.0,0.0,37.0,20.0,75.0,,3.0,0.0,4.3,21.0
10, 3,1100.0,25.0,,0.0,,104.0,20.0,85.0,,3.0,,6.5,18.0
10, 3,1100.0,28.0,,0.0,0.0,82.0,20.0,75.0,,3.0,0.0,7.4,17.0
10, 3,1100.0,31.0,,0.0,,66.0,20.0,85.0,,3.0,,7.6,16.0
10, 3,1100.0,34.0,,0.0,0.0,60.0,30.0,80.0,,4.0,0.0,7.5,16.0
10, 3,1100.0,37.0,,0.0,,85.0,30.0,95.0,,4.0,,8.4,17.0
10, 3,1100.0,40.0,,0.0,0.0,70.0,30.0,95.0,,4.0,0.0,7.4,18.0
10, 3,1100.0,43.0,,1.0,,56.0,61.0,95.0,,4.0,,7.3,18.0
10, 3,1100.0,46.0,,1.0,0.0,36.0,60.0,95.0,,4.0,20.0,7.7,18.0
10, 3,1100.0,49.0,,1.0,,52.0,60.0,95.0,,4.0,,8.7,17.0
10, 3,1100.0,52.0,,1.0,0.0,60.0,60.0,95.0,,4.0,20.0,9.4,17.0
