month, format: day,hour,forecast,일최고기온,6시간강수량,하늘상태,풍속,강수확률,풍향,6시간적설,일최저기온,습도,강수형태,3시간기온
12, 31,800.0,37.0,1.0,0.0,1.0,1.3,0.0,318.0,0.0,,45.0,0.0,1.0
12, 31,800.0,40.0,3.0,,1.0,1.1,0.0,270.0,,,45.0,0.0,3.0
12, 31,800.0,43.0,6.0,0.0,1.0,1.4,0.0,330.0,0.0,,25.0,0.0,6.0
12, 31,800.0,46.0,7.0,,1.0,2.5,0.0,297.0,,,20.0,0.0,7.0
12, 31,800.0,49.0,4.0,0.0,1.0,3.0,0.0,214.0,0.0,,20.0,0.0,4.0
12, 31,800.0,52.0,2.0,,2.0,1.4,10.0,266.0,,,20.0,0.0,2.0
12, 31,800.0,55.0,1.0,0.0,2.0,1.0,10.0,281.0,0.0,,25.0,0.0,1.0
12, 31,1100.0,4.0,1.0,0.0,1.0,1.1,0.0,285.0,0.0,-1.0,35.0,0.0,1.0
12, 31,1100.0,7.0,1.0,,1.0,1.8,0.0,286.0,,0.0,35.0,0.0,1.0
12, 31,1100.0,10.0,1.0,0.0,1.0,2.8,0.0,300.0,0.0,,35.0,0.0,1.0
12, 31,1100.0,13.0,2.0,,1.0,3.3,0.0,309.0,,,35.0,0.0,2.0
12, 31,1100.0,16.0,5.0,0.0,1.0,3.3,0.0,315.0,0.0,,20.0,0.0,5.0
12, 31,1100.0,19.0,6.0,,1.0,4.0,0.0,318.0,,,20.0,0.0,6.0
12, 31,1100.0,22.0,3.0,0.0,1.0,2.8,0.0,309.0,0.0,,20.0,0.0,3.0
12, 31,1100.0,25.0,1.0,,1.0,1.6,0.0,308.0,,,30.0,0.0,1.0
12, 31,1100.0,28.0,1.0,0.0,1.0,1.8,0.0,319.0,0.0,,35.0,0.0,1.0
12, 31,1100.0,31.0,1.0,,1.0,1.7,0.0,327.0,,,40.0,0.0,1.0
12, 31,1100.0,34.0,1.0,0.0,1.0,1.3,0.0,318.0,0.0,,45.0,0.0,1.0
12, 31,1100.0,37.0,3.0,,1.0,1.1,0.0,270.0,,,45.0,0.0,3.0
12, 31,1100.0,40.0,6.0,0.0,1.0,1.4,0.0,330.0,0.0,,25.0,0.0,6.0
12, 31,1100.0,43.0,7.0,,1.0,2.5,0.0,297.0,,,20.0,0.0,7.0
12, 31,1100.0,46.0,4.0,0.0,1.0,3.0,0.0,214.0,0.0,,20.0,0.0,4.0
12, 31,1100.0,49.0,2.0,,2.0,1.4,10.0,266.0,,,20.0,0.0,2.0
12, 31,1100.0,52.0,1.0,0.0,2.0,1.0,10.0,281.0,0.0,,25.0,0.0,1.0
12, 31,1400.0,4.0,1.0,,1.0,1.8,0.0,286.0,,-1.0,35.0,0.0,1.0
12, 31,1400.0,7.0,1.0,0.0,1.0,2.8,0.0,300.0,0.0,0.0,35.0,0.0,1.0
12, 31,1400.0,10.0,2.0,,1.0,3.3,0.0,309.0,,,35.0,0.0,2.0
12, 31,1400.0,13.0,5.0,0.0,1.0,3.3,0.0,315.0,0.0,,20.0,0.0,5.0
12, 31,1400.0,16.0,6.0,,1.0,4.0,0.0,318.0,,,20.0,0.0,6.0
12, 31,1400.0,19.0,3.0,0.0,1.0,2.8,0.0,309.0,0.0,,20.0,0.0,3.0
12, 31,1400.0,22.0,1.0,,1.0,1.6,0.0,308.0,,,30.0,0.0,1.0
12, 31,1400.0,25.0,1.0,0.0,1.0,1.8,0.0,319.0,0.0,,35.0,0.0,1.0
12, 31,1400.0,28.0,1.0,,1.0,1.7,0.0,327.0,,,40.0,0.0,1.0
12, 31,1400.0,31.0,1.0,0.0,1.0,1.3,0.0,318.0,0.0,,45.0,0.0,1.0
12, 31,1400.0,34.0,3.0,,1.0,1.1,0.0,270.0,,,45.0,0.0,3.0
12, 31,1400.0,37.0,6.0,0.0,1.0,1.4,0.0,330.0,0.0,,25.0,0.0,6.0
12, 31,1400.0,40.0,7.0,,1.0,2.5,0.0,297.0,,,20.0,0.0,7.0
12, 31,1400.0,43.0,4.0,0.0,1.0,3.0,0.0,214.0,0.0,,20.0,0.0,4.0
12, 31,1400.0,46.0,2.0,,2.0,1.4,10.0,266.0,,,20.0,0.0,2.0
12, 31,1400.0,49.0,1.0,0.0,2.0,1.0,10.0,281.0,0.0,,25.0,0.0,1.0
12, 31,1700.0,4.0,1.0,0.0,1.0,2.8,0.0,300.0,0.0,-1.0,35.0,0.0,1.0
12, 31,1700.0,7.0,2.0,,1.0,3.3,0.0,309.0,,0.0,35.0,0.0,2.0
12, 31,1700.0,10.0,5.0,0.0,1.0,3.3,0.0,315.0,0.0,,20.0,0.0,5.0
12, 31,1700.0,13.0,6.0,,1.0,4.0,0.0,318.0,,,20.0,0.0,6.0
12, 31,1700.0,16.0,3.0,0.0,1.0,2.8,0.0,309.0,0.0,,20.0,0.0,3.0
12, 31,1700.0,19.0,1.0,,1.0,1.6,0.0,308.0,,,30.0,0.0,1.0
12, 31,1700.0,22.0,1.0,0.0,1.0,1.8,0.0,319.0,0.0,,35.0,0.0,1.0
12, 31,1700.0,25.0,1.0,,1.0,1.7,0.0,327.0,,,40.0,0.0,1.0
12, 31,1700.0,28.0,1.0,0.0,1.0,1.3,0.0,318.0,0.0,,45.0,0.0,1.0
12, 31,1700.0,31.0,3.0,,1.0,1.1,0.0,270.0,,,45.0,0.0,3.0
12, 31,1700.0,34.0,6.0,0.0,1.0,1.4,0.0,330.0,0.0,,25.0,0.0,6.0
12, 31,1700.0,37.0,7.0,,1.0,2.5,0.0,297.0,,,20.0,0.0,7.0
12, 31,1700.0,40.0,4.0,0.0,1.0,3.0,0.0,214.0,0.0,,20.0,0.0,4.0
12, 31,1700.0,43.0,2.0,,2.0,1.4,10.0,266.0,,,20.0,0.0,2.0
12, 31,1700.0,46.0,1.0,0.0,2.0,1.0,10.0,281.0,0.0,,25.0,0.0,1.0
12, 31,2000.0,4.0,2.0,,1.0,3.1,0.0,310.0,,0.0,35.0,0.0,2.0
12, 31,2000.0,7.0,5.0,0.0,1.0,3.3,0.0,315.0,0.0,-2.0,20.0,0.0,5.0
12, 31,2000.0,10.0,6.0,,1.0,3.6,0.0,314.0,,,20.0,0.0,6.0
12, 31,2000.0,13.0,3.0,0.0,1.0,2.6,0.0,298.0,0.0,,25.0,0.0,3.0
12, 31,2000.0,16.0,2.0,,1.0,1.5,0.0,286.0,,,25.0,0.0,2.0
12, 31,2000.0,19.0,1.0,0.0,1.0,1.5,0.0,312.0,0.0,,35.0,0.0,1.0
12, 31,2000.0,22.0,1.0,,1.0,1.7,0.0,324.0,,,45.0,0.0,1.0
12, 31,2000.0,25.0,1.0,0.0,1.0,1.1,0.0,308.0,0.0,,55.0,0.0,1.0
12, 31,2000.0,28.0,3.0,,1.0,0.6,0.0,309.0,,,50.0,0.0,3.0
12, 31,2000.0,31.0,6.0,0.0,1.0,1.5,0.0,318.0,0.0,,30.0,0.0,6.0
12, 31,2000.0,34.0,8.0,,1.0,2.5,0.0,304.0,,,25.0,0.0,8.0
12, 31,2000.0,37.0,4.0,0.0,1.0,1.6,0.0,256.0,0.0,,25.0,0.0,4.0
12, 31,2000.0,40.0,2.0,,2.0,2.0,10.0,246.0,,,25.0,0.0,2.0
12, 31,2000.0,43.0,2.0,0.0,2.0,1.2,10.0,284.0,0.0,,30.0,0.0,2.0
12, 31,2000.0,46.0,1.0,,3.0,1.1,20.0,355.0,,,30.0,0.0,1.0
12, 31,2000.0,49.0,0.0,0.0,3.0,0.9,20.0,302.0,0.0,,35.0,0.0,0.0
12, 31,2000.0,52.0,0.0,,2.0,1.5,10.0,318.0,,,30.0,0.0,0.0
12, 31,2000.0,55.0,4.0,0.0,1.0,3.4,0.0,322.0,0.0,,20.0,0.0,4.0
12, 31,2000.0,58.0,5.0,,1.0,3.4,0.0,332.0,,,20.0,0.0,5.0
12, 31,2000.0,61.0,2.0,0.0,1.0,2.4,0.0,305.0,0.0,,25.0,0.0,2.0
12, 31,2000.0,64.0,1.0,,1.0,1.3,0.0,302.0,,,35.0,0.0,1.0
12, 31,2000.0,67.0,-1.0,0.0,1.0,1.1,0.0,311.0,0.0,,35.0,0.0,-1.0
12, 31,2300.0,4.0,5.0,0.0,1.0,3.3,0.0,315.0,0.0,0.0,20.0,0.0,5.0
12, 31,2300.0,7.0,6.0,,1.0,3.6,0.0,314.0,,-2.0,20.0,0.0,6.0
12, 31,2300.0,10.0,3.0,0.0,1.0,2.6,0.0,298.0,0.0,,25.0,0.0,3.0
12, 31,2300.0,13.0,2.0,,1.0,1.5,0.0,286.0,,,25.0,0.0,2.0
12, 31,2300.0,16.0,1.0,0.0,1.0,1.5,0.0,312.0,0.0,,35.0,0.0,1.0
12, 31,2300.0,19.0,1.0,,1.0,1.7,0.0,324.0,,,45.0,0.0,1.0
12, 31,2300.0,22.0,1.0,0.0,1.0,1.1,0.0,308.0,0.0,,55.0,0.0,1.0
12, 31,2300.0,25.0,3.0,,1.0,0.6,0.0,309.0,,,50.0,0.0,3.0
12, 31,2300.0,28.0,6.0,0.0,1.0,1.5,0.0,318.0,0.0,,30.0,0.0,6.0
12, 31,2300.0,31.0,8.0,,1.0,2.5,0.0,304.0,,,25.0,0.0,8.0
12, 31,2300.0,34.0,4.0,0.0,1.0,1.6,0.0,256.0,0.0,,25.0,0.0,4.0
12, 31,2300.0,37.0,2.0,,2.0,2.0,10.0,246.0,,,25.0,0.0,2.0
12, 31,2300.0,40.0,2.0,0.0,2.0,1.2,10.0,284.0,0.0,,30.0,0.0,2.0
12, 31,2300.0,43.0,1.0,,3.0,1.1,20.0,355.0,,,30.0,0.0,1.0
12, 31,2300.0,46.0,0.0,0.0,3.0,0.9,20.0,302.0,0.0,,35.0,0.0,0.0
12, 31,2300.0,49.0,0.0,,2.0,1.5,10.0,318.0,,,30.0,0.0,0.0
12, 31,2300.0,52.0,4.0,0.0,1.0,3.4,0.0,322.0,0.0,,20.0,0.0,4.0
12, 31,2300.0,55.0,5.0,,1.0,3.4,0.0,332.0,,,20.0,0.0,5.0
12, 31,2300.0,58.0,2.0,0.0,1.0,2.4,0.0,305.0,0.0,,25.0,0.0,2.0
12, 31,2300.0,61.0,1.0,,1.0,1.3,0.0,302.0,,,35.0,0.0,1.0
12, 31,2300.0,64.0,-1.0,0.0,1.0,1.1,0.0,311.0,0.0,,35.0,0.0,-1.0
12, 4,200.0,4.0,8.0,,2.0,3.8,10.0,303.0,,-3.0,25.0,0.0,8.0
12, 4,200.0,7.0,4.0,0.0,1.0,3.8,0.0,300.0,0.0,-1.0,30.0,0.0,4.0
12, 4,200.0,10.0,1.0,,1.0,4.5,0.0,301.0,,,35.0,0.0,1.0
12, 4,200.0,13.0,0.0,0.0,1.0,5.0,0.0,302.0,0.0,,40.0,0.0,0.0
12, 4,200.0,16.0,-1.0,,1.0,5.0,0.0,297.0,,,40.0,0.0,-1.0
12, 4,200.0,19.0,-2.0,0.0,1.0,1.7,0.0,294.0,0.0,,35.0,0.0,-2.0
12, 4,200.0,22.0,-1.0,,1.0,4.5,0.0,310.0,,,25.0,0.0,-1.0
12, 4,200.0,25.0,2.0,0.0,1.0,3.5,0.0,306.0,0.0,,20.0,0.0,2.0
12, 4,200.0,28.0,3.0,,1.0,3.4,0.0,296.0,,,25.0,0.0,3.0
12, 4,200.0,31.0,1.0,0.0,1.0,2.0,0.0,303.0,0.0,,35.0,0.0,1.0
12, 4,200.0,34.0,0.0,,1.0,0.8,0.0,310.0,,,50.0,0.0,0.0
12, 4,200.0,37.0,-1.0,0.0,1.0,1.2,0.0,301.0,0.0,,55.0,0.0,-1.0
12, 4,200.0,40.0,-1.0,,1.0,1.0,0.0,281.0,,,60.0,0.0,-1.0
12, 4,200.0,43.0,-1.0,0.0,1.0,1.3,0.0,293.0,0.0,,65.0,0.0,-1.0
12, 4,200.0,46.0,2.0,,1.0,1.6,0.0,330.0,,,55.0,0.0,2.0
12, 4,200.0,49.0,7.0,0.0,1.0,2.4,0.0,292.0,0.0,,45.0,0.0,7.0
12, 4,200.0,52.0,8.0,,1.0,2.4,0.0,298.0,,,40.0,0.0,8.0
12, 4,200.0,55.0,6.0,0.0,1.0,1.7,0.0,242.0,0.0,,50.0,0.0,6.0
12, 4,200.0,58.0,4.0,,1.0,1.2,0.0,284.0,,,65.0,0.0,4.0
12, 4,200.0,61.0,3.0,0.0,1.0,1.6,0.0,305.0,0.0,,65.0,0.0,3.0
12, 4,500.0,4.0,4.0,0.0,1.0,3.8,0.0,300.0,0.0,-3.0,30.0,0.0,4.0
12, 4,500.0,7.0,1.0,,1.0,4.5,0.0,301.0,,-1.0,35.0,0.0,1.0
12, 4,500.0,10.0,0.0,0.0,1.0,5.0,0.0,302.0,0.0,,40.0,0.0,0.0
12, 4,500.0,13.0,-1.0,,1.0,5.0,0.0,297.0,,,40.0,0.0,-1.0
12, 4,500.0,16.0,-2.0,0.0,1.0,1.7,0.0,294.0,0.0,,35.0,0.0,-2.0
12, 4,500.0,19.0,-1.0,,1.0,4.5,0.0,310.0,,,25.0,0.0,-1.0
12, 4,500.0,22.0,2.0,0.0,1.0,3.5,0.0,306.0,0.0,,20.0,0.0,2.0
12, 4,500.0,25.0,3.0,,1.0,3.4,0.0,296.0,,,25.0,0.0,3.0
12, 4,500.0,28.0,1.0,0.0,1.0,2.0,0.0,303.0,0.0,,35.0,0.0,1.0
12, 4,500.0,31.0,0.0,,1.0,0.8,0.0,310.0,,,50.0,0.0,0.0
12, 4,500.0,34.0,-1.0,0.0,1.0,1.2,0.0,301.0,0.0,,55.0,0.0,-1.0
12, 4,500.0,37.0,-1.0,,1.0,1.0,0.0,281.0,,,60.0,0.0,-1.0
12, 4,500.0,40.0,-1.0,0.0,1.0,1.3,0.0,293.0,0.0,,65.0,0.0,-1.0
12, 4,500.0,43.0,2.0,,1.0,1.6,0.0,330.0,,,55.0,0.0,2.0
12, 4,500.0,46.0,7.0,0.0,1.0,2.4,0.0,292.0,0.0,,45.0,0.0,7.0
12, 4,500.0,49.0,8.0,,1.0,2.4,0.0,298.0,,,40.0,0.0,8.0
12, 4,500.0,52.0,6.0,0.0,1.0,1.7,0.0,242.0,0.0,,50.0,0.0,6.0
12, 4,500.0,55.0,4.0,,1.0,1.2,0.0,284.0,,,65.0,0.0,4.0
12, 4,500.0,58.0,3.0,0.0,1.0,1.6,0.0,305.0,0.0,,65.0,0.0,3.0
12, 4,800.0,4.0,1.0,,1.0,2.6,0.0,301.0,,-2.6,35.0,0.0,1.0
12, 4,800.0,7.0,0.0,0.0,1.0,2.3,0.0,308.0,0.0,-1.0,40.0,0.0,0.0
12, 4,800.0,10.0,-1.0,,1.0,2.2,0.0,309.0,,,40.0,0.0,-1.0
12, 4,800.0,13.0,-2.0,0.0,1.0,2.4,0.0,312.0,0.0,,35.0,0.0,-2.0
12, 4,800.0,16.0,-1.0,,1.0,2.1,0.0,319.0,,,25.0,0.0,-1.0
12, 4,800.0,19.0,2.0,0.0,1.0,2.8,0.0,305.0,0.0,,25.0,0.0,2.0
12, 4,800.0,22.0,3.0,,1.0,3.6,0.0,298.0,,,25.0,0.0,3.0
12, 4,800.0,25.0,1.0,0.0,1.0,2.4,0.0,289.0,0.0,,35.0,0.0,1.0
12, 4,800.0,28.0,0.0,,1.0,0.7,0.0,262.0,,,50.0,0.0,0.0
12, 4,800.0,31.0,-1.0,0.0,1.0,1.3,0.0,252.0,0.0,,55.0,0.0,-1.0
12, 4,800.0,34.0,-1.0,,1.0,1.1,0.0,265.0,,,60.0,0.0,-1.0
12, 4,800.0,37.0,-1.0,0.0,1.0,1.1,0.0,280.0,0.0,,65.0,0.0,-1.0
12, 4,800.0,40.0,2.0,,1.0,0.8,0.0,277.0,,,55.0,0.0,2.0
12, 4,800.0,43.0,7.0,0.0,1.0,1.7,0.0,280.0,0.0,,40.0,0.0,7.0
12, 4,800.0,46.0,8.0,,1.0,2.9,0.0,288.0,,,40.0,0.0,8.0
12, 4,800.0,49.0,6.0,0.0,1.0,1.6,0.0,349.0,0.0,,50.0,0.0,6.0
12, 4,800.0,52.0,4.0,,1.0,1.6,0.0,317.0,,,60.0,0.0,4.0
12, 4,800.0,55.0,3.0,0.0,1.0,1.4,0.0,287.0,0.0,,65.0,0.0,3.0
12, 4,1100.0,4.0,0.0,0.0,1.0,2.3,0.0,308.0,0.0,-2.6,40.0,0.0,0.0
12, 4,1100.0,7.0,-1.0,,1.0,2.2,0.0,309.0,,-1.0,40.0,0.0,-1.0
12, 4,1100.0,10.0,-2.0,0.0,1.0,2.4,0.0,312.0,0.0,,35.0,0.0,-2.0
12, 4,1100.0,13.0,-1.0,,1.0,2.1,0.0,319.0,,,25.0,0.0,-1.0
12, 4,1100.0,16.0,2.0,0.0,1.0,2.8,0.0,305.0,0.0,,25.0,0.0,2.0
12, 4,1100.0,19.0,3.0,,1.0,3.6,0.0,298.0,,,25.0,0.0,3.0
12, 4,1100.0,22.0,1.0,0.0,1.0,2.4,0.0,289.0,0.0,,35.0,0.0,1.0
12, 4,1100.0,25.0,0.0,,1.0,0.7,0.0,262.0,,,50.0,0.0,0.0
12, 4,1100.0,28.0,-1.0,0.0,1.0,1.3,0.0,252.0,0.0,,55.0,0.0,-1.0
12, 4,1100.0,31.0,-1.0,,1.0,1.1,0.0,265.0,,,60.0,0.0,-1.0
12, 4,1100.0,34.0,-1.0,0.0,1.0,1.1,0.0,280.0,0.0,,65.0,0.0,-1.0
12, 4,1100.0,37.0,2.0,,1.0,0.8,0.0,277.0,,,55.0,0.0,2.0
12, 4,1100.0,40.0,7.0,0.0,1.0,1.7,0.0,280.0,0.0,,40.0,0.0,7.0
12, 4,1100.0,43.0,8.0,,1.0,2.9,0.0,288.0,,,40.0,0.0,8.0
12, 4,1100.0,46.0,6.0,0.0,1.0,1.6,0.0,349.0,0.0,,50.0,0.0,6.0
12, 4,1100.0,49.0,4.0,,1.0,1.6,0.0,317.0,,,60.0,0.0,4.0
12, 4,1100.0,52.0,3.0,0.0,1.0,1.4,0.0,287.0,0.0,,65.0,0.0,3.0
12, 4,1400.0,4.0,-1.0,,1.0,2.2,0.0,309.0,,-2.6,40.0,0.0,-1.0
12, 4,1400.0,7.0,-2.0,0.0,1.0,2.4,0.0,312.0,0.0,-1.0,35.0,0.0,-2.0
12, 4,1400.0,10.0,-1.0,,1.0,2.1,0.0,319.0,,,25.0,0.0,-1.0
12, 4,1400.0,13.0,2.0,0.0,1.0,2.8,0.0,305.0,0.0,,25.0,0.0,2.0
12, 4,1400.0,16.0,3.0,,1.0,3.6,0.0,298.0,,,25.0,0.0,3.0
12, 4,1400.0,19.0,1.0,0.0,1.0,2.4,0.0,289.0,0.0,,35.0,0.0,1.0
12, 4,1400.0,22.0,0.0,,1.0,0.7,0.0,262.0,,,50.0,0.0,0.0
12, 4,1400.0,25.0,-1.0,0.0,1.0,1.3,0.0,252.0,0.0,,55.0,0.0,-1.0
12, 4,1400.0,28.0,-1.0,,1.0,1.1,0.0,265.0,,,60.0,0.0,-1.0
12, 4,1400.0,31.0,-1.0,0.0,1.0,1.1,0.0,280.0,0.0,,65.0,0.0,-1.0
12, 4,1400.0,34.0,2.0,,1.0,0.8,0.0,277.0,,,55.0,0.0,2.0
12, 4,1400.0,37.0,7.0,0.0,1.0,1.7,0.0,280.0,0.0,,40.0,0.0,7.0
12, 4,1400.0,40.0,8.0,,1.0,2.9,0.0,288.0,,,40.0,0.0,8.0
12, 4,1400.0,43.0,6.0,0.0,1.0,1.6,0.0,349.0,0.0,,50.0,0.0,6.0
12, 4,1400.0,46.0,4.0,,1.0,1.6,0.0,317.0,,,60.0,0.0,4.0
12, 4,1400.0,49.0,3.0,0.0,1.0,1.4,0.0,287.0,0.0,,65.0,0.0,3.0
12, 4,1700.0,4.0,-2.0,0.0,1.0,2.4,0.0,312.0,0.0,-2.6,35.0,0.0,-2.0
12, 4,1700.0,7.0,-1.0,,1.0,2.1,0.0,319.0,,-1.0,25.0,0.0,-1.0
12, 4,1700.0,10.0,2.0,0.0,1.0,2.8,0.0,305.0,0.0,,25.0,0.0,2.0
12, 4,1700.0,13.0,3.0,,1.0,3.6,0.0,298.0,,,25.0,0.0,3.0
12, 4,1700.0,16.0,1.0,0.0,1.0,2.4,0.0,289.0,0.0,,35.0,0.0,1.0
12, 4,1700.0,19.0,0.0,,1.0,0.7,0.0,262.0,,,50.0,0.0,0.0
12, 4,1700.0,22.0,-1.0,0.0,1.0,1.3,0.0,252.0,0.0,,55.0,0.0,-1.0
12, 4,1700.0,25.0,-1.0,,1.0,1.1,0.0,265.0,,,60.0,0.0,-1.0
12, 4,1700.0,28.0,-1.0,0.0,1.0,1.1,0.0,280.0,0.0,,65.0,0.0,-1.0
12, 4,1700.0,31.0,2.0,,1.0,0.8,0.0,277.0,,,55.0,0.0,2.0
12, 4,1700.0,34.0,7.0,0.0,1.0,1.7,0.0,280.0,0.0,,40.0,0.0,7.0
12, 4,1700.0,37.0,8.0,,1.0,2.9,0.0,288.0,,,40.0,0.0,8.0
12, 4,1700.0,40.0,6.0,0.0,1.0,1.6,0.0,349.0,0.0,,50.0,0.0,6.0
12, 4,1700.0,43.0,4.0,,1.0,1.6,0.0,317.0,,,60.0,0.0,4.0
12, 4,1700.0,46.0,3.0,0.0,1.0,1.4,0.0,287.0,0.0,,65.0,0.0,3.0
12, 4,2000.0,4.0,-1.0,,1.0,8.2,0.0,315.0,,-1.0,25.0,0.0,-1.0
12, 4,2000.0,7.0,2.0,0.0,1.0,3.1,0.0,309.0,0.0,1.0,20.0,0.0,2.0
12, 4,2000.0,10.0,3.0,,1.0,5.9,0.0,299.0,,,25.0,0.0,3.0
12, 4,2000.0,13.0,1.0,0.0,1.0,2.6,0.0,281.0,0.0,,35.0,0.0,1.0
12, 4,2000.0,16.0,0.0,,1.0,0.9,0.0,264.0,,,45.0,0.0,0.0
12, 4,2000.0,19.0,-1.0,0.0,1.0,0.8,0.0,247.0,0.0,,55.0,0.0,-1.0
12, 4,2000.0,22.0,-1.0,,1.0,1.2,0.0,246.0,,,60.0,0.0,-1.0
12, 4,2000.0,25.0,-1.0,0.0,1.0,1.0,0.0,276.0,0.0,,65.0,0.0,-1.0
12, 4,2000.0,28.0,2.0,,1.0,0.9,0.0,283.0,,,55.0,0.0,2.0
12, 4,2000.0,31.0,7.0,0.0,1.0,1.1,0.0,285.0,0.0,,45.0,0.0,7.0
12, 4,2000.0,34.0,8.0,,1.0,2.3,0.0,277.0,,,40.0,0.0,8.0
12, 4,2000.0,37.0,6.0,0.0,1.0,2.0,0.0,210.0,0.0,,50.0,0.0,6.0
12, 4,2000.0,40.0,4.0,,1.0,1.2,0.0,294.0,,,60.0,0.0,4.0
12, 4,2000.0,43.0,3.0,0.0,1.0,1.3,0.0,302.0,0.0,,65.0,0.0,3.0
12, 4,2000.0,46.0,2.0,,1.0,1.3,0.0,293.0,,,70.0,0.0,2.0
12, 4,2000.0,49.0,2.0,0.0,1.0,1.2,0.0,275.0,0.0,,75.0,0.0,2.0
12, 4,2000.0,52.0,4.0,,3.0,1.1,20.0,265.0,,,65.0,0.0,4.0
12, 4,2000.0,55.0,10.0,0.0,3.0,2.4,20.0,268.0,0.0,,40.0,0.0,10.0
12, 4,2000.0,58.0,11.0,,3.0,2.6,20.0,272.0,,,35.0,0.0,11.0
12, 4,2000.0,61.0,8.0,0.0,3.0,0.9,20.0,264.0,0.0,,55.0,0.0,8.0
12, 4,2000.0,64.0,6.0,,3.0,2.0,20.0,345.0,,,70.0,0.0,6.0
12, 4,2000.0,67.0,5.0,0.0,3.0,2.0,20.0,323.0,0.0,,65.0,0.0,5.0
12, 4,2300.0,4.0,2.0,0.0,1.0,3.1,0.0,309.0,0.0,-1.0,20.0,0.0,2.0
12, 4,2300.0,7.0,3.0,,1.0,5.9,0.0,299.0,,1.0,25.0,0.0,3.0
12, 4,2300.0,10.0,1.0,0.0,1.0,2.6,0.0,281.0,0.0,,35.0,0.0,1.0
12, 4,2300.0,13.0,0.0,,1.0,0.9,0.0,264.0,,,45.0,0.0,0.0
12, 4,2300.0,16.0,-1.0,0.0,1.0,0.8,0.0,247.0,0.0,,55.0,0.0,-1.0
12, 4,2300.0,19.0,-1.0,,1.0,1.2,0.0,246.0,,,60.0,0.0,-1.0
12, 4,2300.0,22.0,-1.0,0.0,1.0,1.0,0.0,276.0,0.0,,65.0,0.0,-1.0
12, 4,2300.0,25.0,2.0,,1.0,0.9,0.0,283.0,,,55.0,0.0,2.0
12, 4,2300.0,28.0,7.0,0.0,1.0,1.1,0.0,285.0,0.0,,45.0,0.0,7.0
12, 4,2300.0,31.0,8.0,,1.0,2.3,0.0,277.0,,,40.0,0.0,8.0
12, 4,2300.0,34.0,6.0,0.0,1.0,2.0,0.0,210.0,0.0,,50.0,0.0,6.0
12, 4,2300.0,37.0,4.0,,1.0,1.2,0.0,294.0,,,60.0,0.0,4.0
12, 4,2300.0,40.0,3.0,0.0,1.0,1.3,0.0,302.0,0.0,,65.0,0.0,3.0
12, 4,2300.0,43.0,2.0,,1.0,1.3,0.0,293.0,,,70.0,0.0,2.0
12, 4,2300.0,46.0,2.0,0.0,1.0,1.2,0.0,275.0,0.0,,75.0,0.0,2.0
12, 4,2300.0,49.0,4.0,,3.0,1.1,20.0,265.0,,,65.0,0.0,4.0
12, 4,2300.0,52.0,10.0,0.0,3.0,2.4,20.0,268.0,0.0,,40.0,0.0,10.0
12, 4,2300.0,55.0,11.0,,3.0,2.6,20.0,272.0,,,35.0,0.0,11.0
12, 4,2300.0,58.0,8.0,0.0,3.0,0.9,20.0,264.0,0.0,,55.0,0.0,8.0
12, 4,2300.0,61.0,6.0,,3.0,2.0,20.0,345.0,,,70.0,0.0,6.0
12, 4,2300.0,64.0,5.0,0.0,3.0,2.0,20.0,323.0,0.0,,65.0,0.0,5.0
12, 5,200.0,4.0,3.0,,1.0,4.0,0.0,299.0,,-1.0,25.0,0.0,3.0
12, 5,200.0,7.0,1.0,0.0,1.0,2.6,0.0,281.0,0.0,1.0,35.0,0.0,1.0
12, 5,200.0,10.0,0.0,,1.0,0.9,0.0,264.0,,,45.0,0.0,0.0
12, 5,200.0,13.0,-1.0,0.0,1.0,0.8,0.0,247.0,0.0,,55.0,0.0,-1.0
12, 5,200.0,16.0,-1.0,,1.0,1.2,0.0,246.0,,,60.0,0.0,-1.0
12, 5,200.0,19.0,-1.0,0.0,1.0,1.0,0.0,276.0,0.0,,65.0,0.0,-1.0
12, 5,200.0,22.0,2.0,,1.0,0.9,0.0,283.0,,,55.0,0.0,2.0
12, 5,200.0,25.0,7.0,0.0,1.0,1.1,0.0,285.0,0.0,,45.0,0.0,7.0
12, 5,200.0,28.0,8.0,,1.0,2.3,0.0,277.0,,,40.0,0.0,8.0
12, 5,200.0,31.0,6.0,0.0,1.0,2.0,0.0,210.0,0.0,,50.0,0.0,6.0
12, 5,200.0,34.0,4.0,,1.0,1.2,0.0,294.0,,,60.0,0.0,4.0
12, 5,200.0,37.0,3.0,0.0,1.0,1.3,0.0,302.0,0.0,,65.0,0.0,3.0
12, 5,200.0,40.0,2.0,,1.0,1.3,0.0,293.0,,,70.0,0.0,2.0
12, 5,200.0,43.0,2.0,0.0,1.0,1.2,0.0,275.0,0.0,,75.0,0.0,2.0
12, 5,200.0,46.0,4.0,,3.0,1.1,20.0,265.0,,,65.0,0.0,4.0
12, 5,200.0,49.0,10.0,0.0,3.0,2.4,20.0,268.0,0.0,,40.0,0.0,10.0
12, 5,200.0,52.0,11.0,,3.0,2.6,20.0,272.0,,,35.0,0.0,11.0
12, 5,200.0,55.0,8.0,0.0,3.0,0.9,20.0,264.0,0.0,,55.0,0.0,8.0
12, 5,200.0,58.0,6.0,,3.0,2.0,20.0,345.0,,,70.0,0.0,6.0
