month, format: day,hour,forecast,습도,일최고기온,풍향,3시간기온,하늘상태,풍속,6시간적설,일최저기온,강수확률,6시간강수량,강수형태
1, 11,200.0,10.0,0.0,5.7,325.0,1.4,,1.9,,,10.0,,0.0
1, 11,200.0,13.0,0.0,,317.0,0.3,,0.9,0.0,,10.0,0.0,0.0
1, 11,200.0,16.0,0.0,,350.0,0.4,,1.8,,,20.0,,0.0
1, 11,200.0,19.0,0.0,,3.0,0.1,,1.9,0.0,,20.0,0.0,0.0
1, 11,200.0,22.0,0.0,,25.0,1.5,,2.4,,,30.0,,0.0
1, 11,200.0,25.0,0.0,,16.0,3.3,,3.7,0.0,,30.0,0.0,0.0
1, 11,200.0,28.0,0.0,,1.0,5.3,,3.9,,,20.0,,0.0
1, 11,200.0,31.0,0.0,,319.0,2.2,,2.6,0.0,,10.0,0.0,0.0
1, 11,200.0,34.0,0.0,,310.0,0.1,,2.2,,,0.0,,0.0
1, 11,200.0,37.0,0.0,,304.0,-1.3,,1.9,0.0,,0.0,0.0,0.0
1, 11,200.0,40.0,0.0,,301.0,-1.6,,1.8,,,0.0,,0.0
1, 11,200.0,43.0,0.0,,301.0,-2.5,,2.1,0.0,,0.0,0.0,0.0
1, 11,200.0,46.0,0.0,,283.0,-1.4,,2.1,,,10.0,,0.0
1, 11,200.0,49.0,0.0,,287.0,2.7,,3.9,0.0,,10.0,0.0,0.0
1, 11,200.0,52.0,0.0,,286.0,4.8,,3.6,,,10.0,,0.0
1, 11,200.0,55.0,0.0,,266.0,2.1,,2.8,0.0,,10.0,0.0,0.0
1, 11,200.0,58.0,0.0,,256.0,-0.2,,1.9,,,10.0,,0.0
1, 11,200.0,61.0,0.0,,238.0,-1.6,,1.2,0.0,,10.0,0.0,0.0
1, 11,500.0,4.0,0.0,5.3,321.0,3.1,,1.9,0.0,-0.6,10.0,0.0,0.0
1, 11,500.0,7.0,0.0,5.7,325.0,1.4,,1.9,,-2.5,10.0,,0.0
1, 11,500.0,10.0,0.0,,317.0,0.3,,0.9,0.0,,10.0,0.0,0.0
1, 11,500.0,13.0,0.0,,350.0,0.4,,1.8,,,20.0,,0.0
1, 11,500.0,16.0,0.0,,3.0,0.1,,1.9,0.0,,20.0,0.0,0.0
1, 11,500.0,19.0,0.0,,25.0,1.5,,2.4,,,30.0,,0.0
1, 11,500.0,22.0,0.0,,16.0,3.3,,3.7,0.0,,30.0,0.0,0.0
1, 11,500.0,25.0,0.0,,1.0,5.3,,3.9,,,20.0,,0.0
1, 11,500.0,28.0,0.0,,319.0,2.2,,2.6,0.0,,10.0,0.0,0.0
1, 11,500.0,31.0,0.0,,310.0,0.1,,2.2,,,0.0,,0.0
1, 11,500.0,34.0,0.0,,304.0,-1.3,,1.9,0.0,,0.0,0.0,0.0
1, 11,500.0,37.0,0.0,,301.0,-1.6,,1.8,,,0.0,,0.0
1, 11,500.0,40.0,0.0,,301.0,-2.5,,2.1,0.0,,0.0,0.0,0.0
1, 11,500.0,43.0,0.0,,283.0,-1.4,,2.1,,,10.0,,0.0
1, 11,500.0,46.0,0.0,,287.0,2.7,,3.9,0.0,,10.0,0.0,0.0
1, 11,500.0,49.0,0.0,,286.0,4.8,,3.6,,,10.0,,0.0
1, 11,500.0,52.0,0.0,,266.0,2.1,,2.8,0.0,,10.0,0.0,0.0
1, 11,500.0,55.0,0.0,,256.0,-0.2,,1.9,,,10.0,,0.0
1, 11,500.0,58.0,0.0,,238.0,-1.6,,1.2,0.0,,10.0,0.0,0.0
1, 11,800.0,4.0,0.0,6.4,323.0,1.4,,2.0,,-1.7,10.0,,0.0
1, 11,800.0,7.0,0.0,5.4,320.0,0.4,,1.9,0.0,-3.1,10.0,0.0,0.0
1, 11,800.0,10.0,0.0,,328.0,-0.6,,1.8,,,20.0,,0.0
1, 11,800.0,13.0,0.0,,331.0,-1.0,,2.0,0.0,,20.0,0.0,0.0
1, 11,800.0,16.0,0.0,,345.0,0.6,,1.4,,,30.0,,0.0
1, 11,800.0,19.0,0.0,,316.0,4.4,,1.9,0.0,,20.0,0.0,0.0
1, 11,800.0,22.0,0.0,,313.0,5.3,,3.3,,,10.0,,0.0
1, 11,800.0,25.0,0.0,,310.0,3.1,,2.7,0.0,,10.0,0.0,0.0
1, 11,800.0,28.0,0.0,,311.0,0.8,,1.6,,,0.0,,0.0
1, 11,800.0,31.0,0.0,,307.0,-1.2,,1.5,0.0,,0.0,0.0,0.0
1, 11,800.0,34.0,0.0,,302.0,-2.1,,2.9,,,0.0,,0.0
1, 11,800.0,37.0,0.0,,300.0,-3.1,,2.2,0.0,,0.0,0.0,0.0
1, 11,800.0,40.0,0.0,,292.0,-1.2,,1.5,,,10.0,,0.0
1, 11,800.0,43.0,0.0,,295.0,2.7,,2.2,0.0,,10.0,0.0,0.0
1, 11,800.0,46.0,0.0,,288.0,5.0,,3.3,,,10.0,,0.0
1, 11,800.0,49.0,0.0,,259.0,3.1,,3.4,0.0,,10.0,0.0,0.0
1, 11,800.0,52.0,0.0,,258.0,0.6,,2.0,,,10.0,,0.0
1, 11,800.0,55.0,0.0,,236.0,-1.2,,1.0,0.0,,10.0,0.0,0.0
1, 11,1100.0,4.0,0.0,6.4,320.0,0.4,,1.9,0.0,-1.7,10.0,0.0,0.0
1, 11,1100.0,7.0,0.0,5.4,328.0,-0.6,,1.8,,-3.1,20.0,,0.0
1, 11,1100.0,10.0,0.0,,331.0,-1.0,,2.0,0.0,,20.0,0.0,0.0
1, 11,1100.0,13.0,0.0,,345.0,0.6,,1.4,,,30.0,,0.0
1, 11,1100.0,16.0,0.0,,316.0,4.4,,1.9,0.0,,20.0,0.0,0.0
1, 11,1100.0,19.0,0.0,,313.0,5.3,,3.3,,,10.0,,0.0
1, 11,1100.0,22.0,0.0,,310.0,3.1,,2.7,0.0,,10.0,0.0,0.0
1, 11,1100.0,25.0,0.0,,311.0,0.8,,1.6,,,0.0,,0.0
1, 11,1100.0,28.0,0.0,,307.0,-1.2,,1.5,0.0,,0.0,0.0,0.0
1, 11,1100.0,31.0,0.0,,302.0,-2.1,,2.9,,,0.0,,0.0
1, 11,1100.0,34.0,0.0,,300.0,-3.1,,2.2,0.0,,0.0,0.0,0.0
1, 11,1100.0,37.0,0.0,,292.0,-1.2,,1.5,,,10.0,,0.0
1, 11,1100.0,40.0,0.0,,295.0,2.7,,2.2,0.0,,10.0,0.0,0.0
1, 11,1100.0,43.0,0.0,,288.0,5.0,,3.3,,,10.0,,0.0
1, 11,1100.0,46.0,0.0,,259.0,3.1,,3.4,0.0,,10.0,0.0,0.0
1, 11,1100.0,49.0,0.0,,258.0,0.6,,2.0,,,10.0,,0.0
1, 11,1100.0,52.0,0.0,,236.0,-1.2,,1.0,0.0,,10.0,0.0,0.0
1, 11,1400.0,4.0,0.0,6.4,320.0,-0.7,,1.6,,-2.0,20.0,,0.0
1, 11,1400.0,7.0,0.0,5.7,318.0,-1.5,,1.6,0.0,-3.1,20.0,0.0,0.0
1, 11,1400.0,10.0,0.0,,327.0,0.5,,1.1,,,27.0,,0.0
1, 11,1400.0,13.0,0.0,,318.0,4.6,,1.9,0.0,,20.0,0.0,0.0
1, 11,1400.0,16.0,0.0,,317.0,5.6,,3.5,,,10.0,,0.0
1, 11,1400.0,19.0,0.0,,311.0,3.6,,2.7,0.0,,10.0,0.0,0.0
1, 11,1400.0,22.0,0.0,,313.0,1.0,,1.8,,,0.0,,0.0
1, 11,1400.0,25.0,0.0,,310.0,-1.2,,1.7,0.0,,0.0,0.0,0.0
1, 11,1400.0,28.0,0.0,,304.0,-1.9,,2.7,,,0.0,,0.0
1, 11,1400.0,31.0,0.0,,298.0,-3.0,,2.2,0.0,,0.0,0.0,0.0
1, 11,1400.0,34.0,0.0,,289.0,-0.5,,2.1,,,10.0,,0.0
1, 11,1400.0,37.0,0.0,,294.0,2.9,,2.9,0.0,,10.0,0.0,0.0
1, 11,1400.0,40.0,0.0,,285.0,5.1,,3.6,,,10.0,,0.0
1, 11,1400.0,43.0,0.0,,257.0,3.0,,3.5,0.0,,10.0,0.0,0.0
1, 11,1400.0,46.0,0.0,,256.0,0.4,,1.9,,,10.0,,0.0
1, 11,1400.0,49.0,0.0,,256.0,-1.7,,1.2,0.0,,10.0,0.0,0.0
1, 11,1700.0,4.0,0.0,6.7,318.0,-1.5,,1.6,0.0,-2.0,20.0,0.0,0.0
1, 11,1700.0,7.0,0.0,6.0,327.0,0.1,,1.1,,-3.1,27.0,,0.0
1, 11,1700.0,10.0,0.0,,318.0,4.6,,1.9,0.0,,20.0,0.0,0.0
1, 11,1700.0,13.0,0.0,,317.0,5.6,,3.5,,,10.0,,0.0
1, 11,1700.0,16.0,0.0,,311.0,3.6,,2.7,0.0,,10.0,0.0,0.0
1, 11,1700.0,19.0,0.0,,313.0,1.0,,1.8,,,0.0,,0.0
1, 11,1700.0,22.0,0.0,,310.0,-1.2,,1.7,0.0,,0.0,0.0,0.0
1, 11,1700.0,25.0,0.0,,304.0,-2.0,,2.7,,,0.0,,0.0
1, 11,1700.0,28.0,0.0,,298.0,-3.0,,2.2,0.0,,0.0,0.0,0.0
1, 11,1700.0,31.0,0.0,,289.0,-0.5,,2.1,,,10.0,,0.0
1, 11,1700.0,34.0,0.0,,294.0,3.3,,2.9,0.0,,10.0,0.0,0.0
1, 11,1700.0,37.0,0.0,,285.0,5.4,,3.6,,,10.0,,0.0
1, 11,1700.0,40.0,0.0,,257.0,3.0,,3.5,0.0,,10.0,0.0,0.0
1, 11,1700.0,43.0,0.0,,256.0,0.4,,1.9,,,10.0,,0.0
1, 11,1700.0,46.0,0.0,,256.0,-1.7,,1.2,0.0,,10.0,0.0,0.0
1, 11,2000.0,4.0,0.0,7.0,326.0,0.0,,1.4,,-3.7,17.0,,0.0
1, 11,2000.0,7.0,0.0,6.5,318.0,4.9,,1.9,0.0,-3.8,10.0,0.0,0.0
1, 11,2000.0,10.0,0.0,5.7,317.0,6.0,,3.4,,,10.0,,0.0
1, 11,2000.0,13.0,0.0,,311.0,3.6,,2.6,0.0,,10.0,0.0,0.0
1, 11,2000.0,16.0,0.0,,315.0,1.1,,1.7,,,0.0,,0.0
1, 11,2000.0,19.0,0.0,,311.0,-1.3,,2.0,0.0,,0.0,0.0,0.0
1, 11,2000.0,22.0,0.0,,304.0,-2.3,,3.0,,,0.0,,0.0
1, 11,2000.0,25.0,0.0,,296.0,-3.5,,2.4,0.0,,0.0,0.0,0.0
1, 11,2000.0,28.0,0.0,,290.0,-1.0,,2.0,,,11.0,,0.0
1, 11,2000.0,31.0,0.0,,296.0,3.4,,2.8,0.0,,10.0,0.0,0.0
1, 11,2000.0,34.0,0.0,,286.0,5.9,,3.4,,,10.0,,0.0
1, 11,2000.0,37.0,0.0,,256.0,3.2,,3.3,0.0,,10.0,0.0,0.0
1, 11,2000.0,40.0,0.0,,256.0,0.4,,1.8,,,10.0,,0.0
1, 11,2000.0,43.0,0.0,,258.0,-1.7,,1.2,0.0,,10.0,0.0,0.0
1, 11,2000.0,46.0,0.0,,240.0,-2.9,,1.3,,,10.0,,0.0
1, 11,2000.0,49.0,0.0,,294.0,-3.8,,0.7,0.0,,17.0,0.0,0.0
1, 11,2000.0,52.0,0.0,,298.0,-2.0,,0.7,,,21.0,,0.0
1, 11,2000.0,55.0,0.0,,282.0,3.0,,2.9,0.0,,21.0,0.0,0.0
1, 11,2000.0,58.0,0.0,,283.0,4.6,,2.6,,,21.0,,0.0
1, 11,2000.0,61.0,0.0,,299.0,2.6,,1.7,0.0,,10.0,0.0,0.0
1, 11,2000.0,64.0,0.0,,347.0,0.8,,0.4,,,0.0,,0.0
1, 11,2000.0,67.0,0.0,,287.0,-1.6,,0.6,0.0,,0.0,0.0,0.0
1, 11,2300.0,4.0,0.0,7.0,318.0,4.9,,1.9,0.0,-3.7,10.0,0.0,0.0
1, 11,2300.0,7.0,0.0,6.5,317.0,6.0,,3.4,,-3.8,10.0,,0.0
1, 11,2300.0,10.0,0.0,5.7,311.0,3.6,,2.6,0.0,,10.0,0.0,0.0
1, 11,2300.0,13.0,0.0,,315.0,1.1,,1.7,,,0.0,,0.0
1, 11,2300.0,16.0,0.0,,311.0,-1.3,,2.0,0.0,,0.0,0.0,0.0
1, 11,2300.0,19.0,0.0,,304.0,-2.3,,3.0,,,0.0,,0.0
1, 11,2300.0,22.0,0.0,,296.0,-3.5,,2.4,0.0,,0.0,0.0,0.0
1, 11,2300.0,25.0,0.0,,290.0,-1.0,,2.0,,,11.0,,0.0
1, 11,2300.0,28.0,0.0,,296.0,3.4,,2.8,0.0,,10.0,0.0,0.0
1, 11,2300.0,31.0,0.0,,286.0,5.9,,3.4,,,10.0,,0.0
1, 11,2300.0,34.0,0.0,,256.0,3.2,,3.3,0.0,,10.0,0.0,0.0
1, 11,2300.0,37.0,0.0,,256.0,0.4,,1.8,,,10.0,,0.0
1, 11,2300.0,40.0,0.0,,258.0,-1.7,,1.2,0.0,,10.0,0.0,0.0
1, 11,2300.0,43.0,0.0,,251.0,-2.9,,1.3,,,10.0,,0.0
1, 11,2300.0,46.0,0.0,,299.0,-3.8,,1.6,0.0,,12.0,0.0,0.0
1, 11,2300.0,49.0,0.0,,306.0,-2.0,,2.7,,,21.0,,0.0
1, 11,2300.0,52.0,0.0,,282.0,3.0,,2.9,0.0,,21.0,0.0,0.0
1, 11,2300.0,55.0,0.0,,283.0,4.6,,2.8,,,21.0,,0.0
1, 11,2300.0,58.0,0.0,,299.0,2.6,,1.7,0.0,,10.0,0.0,0.0
1, 11,2300.0,61.0,0.0,,316.0,0.8,,0.9,,,0.0,,0.0
1, 11,2300.0,64.0,0.0,,288.0,-1.6,,0.8,0.0,,0.0,0.0,0.0
1, 12,200.0,4.0,0.0,6.4,314.0,5.4,,3.9,,-3.6,10.0,,0.0
1, 12,200.0,7.0,0.0,5.5,311.0,3.2,,3.3,0.0,-3.2,10.0,0.0,0.0
1, 12,200.0,10.0,0.0,5.1,311.0,0.9,,1.6,,,0.0,,0.0
1, 12,200.0,13.0,0.0,,307.0,-1.3,,1.6,0.0,,0.0,0.0,0.0
1, 12,200.0,16.0,0.0,,302.0,-2.3,,2.9,,,0.0,,0.0
1, 12,200.0,19.0,0.0,,299.0,-3.3,,2.3,0.0,,0.0,0.0,0.0
1, 12,200.0,22.0,0.0,,292.0,-1.4,,1.5,,,10.0,,0.0
1, 12,200.0,25.0,0.0,,296.0,2.8,,2.2,0.0,,10.0,0.0,0.0
1, 12,200.0,28.0,0.0,,289.0,5.2,,3.2,,,10.0,,0.0
1, 12,200.0,31.0,0.0,,258.0,3.1,,3.2,0.0,,10.0,0.0,0.0
1, 12,200.0,34.0,0.0,,257.0,0.5,,1.9,,,10.0,,0.0
1, 12,200.0,37.0,0.0,,271.0,-1.2,,1.0,0.0,,10.0,0.0,0.0
1, 12,200.0,40.0,0.0,,256.0,-2.1,,1.0,,,10.0,,0.0
1, 12,200.0,43.0,0.0,,299.0,-3.2,,1.7,0.0,,10.0,0.0,0.0
1, 12,200.0,46.0,0.0,,312.0,-1.4,,3.0,,,20.0,,0.0
1, 12,200.0,49.0,0.0,,283.0,2.6,,2.7,0.0,,20.0,0.0,0.0
1, 12,200.0,52.0,0.0,,285.0,4.0,,3.4,,,20.0,,0.0
1, 12,200.0,55.0,0.0,,298.0,2.3,,1.7,0.0,,10.0,0.0,0.0
1, 12,200.0,58.0,0.0,,322.0,1.0,,1.0,,,0.0,,0.0
1, 12,200.0,61.0,0.0,,277.0,-1.3,,1.0,0.0,,0.0,0.0,0.0
1, 12,500.0,4.0,0.0,5.5,311.0,3.2,,3.3,0.0,-3.6,10.0,0.0,0.0
1, 12,500.0,7.0,0.0,5.1,311.0,0.9,,1.6,,-3.2,0.0,,0.0
1, 12,500.0,10.0,0.0,,307.0,-1.3,,1.6,0.0,,0.0,0.0,0.0
1, 12,500.0,13.0,0.0,,302.0,-2.3,,2.9,,,0.0,,0.0
1, 12,500.0,16.0,0.0,,299.0,-3.3,,2.3,0.0,,0.0,0.0,0.0
1, 12,500.0,19.0,0.0,,292.0,-1.4,,1.5,,,10.0,,0.0
1, 12,500.0,22.0,0.0,,296.0,2.8,,2.2,0.0,,10.0,0.0,0.0
1, 12,500.0,25.0,0.0,,289.0,5.2,,3.2,,,10.0,,0.0
1, 12,500.0,28.0,0.0,,258.0,3.1,,3.2,0.0,,10.0,0.0,0.0
1, 12,500.0,31.0,0.0,,257.0,0.5,,1.9,,,10.0,,0.0
1, 12,500.0,34.0,0.0,,271.0,-1.2,,1.0,0.0,,10.0,0.0,0.0
1, 12,500.0,37.0,0.0,,256.0,-2.1,,1.0,,,10.0,,0.0
1, 12,500.0,40.0,0.0,,299.0,-3.2,,1.7,0.0,,10.0,0.0,0.0
1, 12,500.0,43.0,0.0,,312.0,-1.4,,3.0,,,20.0,,0.0
1, 12,500.0,46.0,0.0,,283.0,2.6,,2.7,0.0,,20.0,0.0,0.0
1, 12,500.0,49.0,0.0,,285.0,4.0,,3.4,,,20.0,,0.0
1, 12,500.0,52.0,0.0,,298.0,2.3,,1.7,0.0,,10.0,0.0,0.0
1, 12,500.0,55.0,0.0,,322.0,1.0,,1.0,,,0.0,,0.0
1, 12,500.0,58.0,0.0,,277.0,-1.3,,1.0,0.0,,0.0,0.0,0.0
1, 12,800.0,4.0,0.0,5.5,313.0,0.9,,1.6,,-3.3,0.0,,0.0
1, 12,800.0,7.0,0.0,5.3,306.0,-1.3,,0.9,0.0,-2.4,0.0,0.0,0.0
1, 12,800.0,10.0,0.0,,303.0,-3.3,,2.2,,,0.0,,0.0
1, 12,800.0,13.0,0.0,,301.0,-3.3,,2.3,0.0,,0.0,0.0,0.0
1, 12,800.0,16.0,0.0,,295.0,-1.4,,2.2,,,10.0,,0.0
1, 12,800.0,19.0,0.0,,298.0,2.7,,3.8,0.0,,10.0,0.0,0.0
1, 12,800.0,22.0,0.0,,289.0,5.4,,3.8,,,10.0,,0.0
1, 12,800.0,25.0,0.0,,264.0,3.2,,3.2,0.0,,10.0,0.0,0.0
1, 12,800.0,28.0,0.0,,254.0,0.5,,1.9,,,10.0,,0.0
1, 12,800.0,31.0,0.0,,228.0,-1.3,,1.9,0.0,,10.0,0.0,0.0
1, 12,800.0,34.0,0.0,,230.0,-2.0,,1.0,,,10.0,,0.0
1, 12,800.0,37.0,0.0,,244.0,-2.4,,1.4,0.0,,10.0,0.0,0.0
1, 12,800.0,40.0,0.0,,245.0,-1.1,,1.0,,,20.0,,0.0
1, 12,800.0,43.0,0.0,,279.0,3.8,,4.0,0.0,,20.0,0.0,0.0
1, 12,800.0,46.0,0.0,,283.0,4.3,,3.3,,,20.0,,0.0
1, 12,800.0,49.0,0.0,,328.0,3.2,,3.0,0.0,,10.0,0.0,0.0
1, 12,800.0,52.0,0.0,,330.0,0.6,,1.7,,,0.0,,0.0
1, 12,800.0,55.0,0.0,,301.0,-1.0,,1.0,0.0,,0.0,0.0,0.0
1, 12,1100.0,4.0,0.0,5.5,306.0,-1.3,,0.9,0.0,-3.3,0.0,0.0,0.0
1, 12,1100.0,7.0,0.0,5.3,303.0,-3.3,,2.2,,-2.4,0.0,,0.0
1, 12,1100.0,10.0,0.0,,301.0,-3.3,,2.3,0.0,,0.0,0.0,0.0
1, 12,1100.0,13.0,0.0,,295.0,-1.4,,2.2,,,10.0,,0.0
1, 12,1100.0,16.0,0.0,,298.0,2.7,,3.8,0.0,,10.0,0.0,0.0
1, 12,1100.0,19.0,0.0,,289.0,5.4,,3.8,,,10.0,,0.0
1, 12,1100.0,22.0,0.0,,264.0,3.2,,3.2,0.0,,10.0,0.0,0.0
1, 12,1100.0,25.0,0.0,,254.0,0.5,,1.9,,,10.0,,0.0
1, 12,1100.0,28.0,0.0,,228.0,-1.3,,1.9,0.0,,10.0,0.0,0.0
1, 12,1100.0,31.0,0.0,,230.0,-2.0,,1.0,,,10.0,,0.0
1, 12,1100.0,34.0,0.0,,244.0,-2.4,,1.4,0.0,,10.0,0.0,0.0
1, 12,1100.0,37.0,0.0,,245.0,-1.1,,1.0,,,20.0,,0.0
1, 12,1100.0,40.0,0.0,,279.0,3.8,,4.0,0.0,,20.0,0.0,0.0
1, 12,1100.0,43.0,0.0,,283.0,4.3,,3.3,,,20.0,,0.0
1, 12,1100.0,46.0,0.0,,328.0,3.2,,3.0,0.0,,10.0,0.0,0.0
1, 12,1100.0,49.0,0.0,,330.0,0.6,,1.7,,,0.0,,0.0
1, 12,1100.0,52.0,0.0,,301.0,-1.0,,1.0,0.0,,0.0,0.0,0.0
1, 12,1400.0,4.0,0.0,5.5,303.0,-3.3,,2.2,,-3.3,0.0,,0.0
1, 12,1400.0,7.0,0.0,5.3,301.0,-3.3,,2.3,0.0,-2.4,0.0,0.0,0.0
1, 12,1400.0,10.0,0.0,,295.0,-1.4,,2.2,,,10.0,,0.0
1, 12,1400.0,13.0,0.0,,298.0,2.7,,3.8,0.0,,10.0,0.0,0.0
1, 12,1400.0,16.0,0.0,,289.0,5.4,,3.8,,,10.0,,0.0
1, 12,1400.0,19.0,0.0,,264.0,3.2,,3.2,0.0,,10.0,0.0,0.0
1, 12,1400.0,22.0,0.0,,254.0,0.6,,1.9,,,10.0,,0.0
1, 12,1400.0,25.0,0.0,,230.0,-1.2,,1.9,0.0,,10.0,0.0,0.0
1, 12,1400.0,28.0,0.0,,234.0,-2.0,,1.0,,,10.0,,0.0
1, 12,1400.0,31.0,0.0,,244.0,-2.4,,1.4,0.0,,10.0,0.0,0.0
1, 12,1400.0,34.0,0.0,,245.0,-1.1,,1.0,,,20.0,,0.0
1, 12,1400.0,37.0,0.0,,279.0,3.8,,4.0,0.0,,20.0,0.0,0.0
1, 12,1400.0,40.0,0.0,,283.0,4.3,,3.3,,,20.0,,0.0
1, 12,1400.0,43.0,0.0,,328.0,3.2,,3.0,0.0,,10.0,0.0,0.0
1, 12,1400.0,46.0,0.0,,330.0,0.6,,1.7,,,0.0,,0.0
1, 12,1400.0,49.0,0.0,,301.0,-1.0,,1.0,0.0,,0.0,0.0,0.0
1, 12,1700.0,4.0,0.0,5.5,301.0,-3.3,,2.3,0.0,-3.3,0.0,0.0,0.0
1, 12,1700.0,7.0,0.0,5.3,295.0,-1.4,,2.2,,-2.4,10.0,,0.0
1, 12,1700.0,10.0,0.0,,298.0,2.7,,3.8,0.0,,10.0,0.0,0.0
1, 12,1700.0,13.0,0.0,,289.0,5.4,,3.8,,,10.0,,0.0
1, 12,1700.0,16.0,0.0,,264.0,3.2,,3.2,0.0,,10.0,0.0,0.0
1, 12,1700.0,19.0,0.0,,254.0,0.6,,1.9,,,10.0,,0.0
1, 12,1700.0,22.0,0.0,,230.0,-1.2,,1.9,0.0,,10.0,0.0,0.0
1, 12,1700.0,25.0,0.0,,234.0,-2.0,,1.0,,,10.0,,0.0
1, 12,1700.0,28.0,0.0,,244.0,-2.4,,1.4,0.0,,10.0,0.0,0.0
1, 12,1700.0,31.0,0.0,,245.0,-1.1,,1.0,,,20.0,,0.0
1, 12,1700.0,34.0,0.0,,279.0,3.8,,3.9,0.0,,20.0,0.0,0.0
1, 12,1700.0,37.0,0.0,,283.0,4.3,,3.3,,,20.0,,0.0
1, 12,1700.0,40.0,0.0,,328.0,3.2,,3.0,0.0,,10.0,0.0,0.0
1, 12,1700.0,43.0,0.0,,330.0,0.6,,1.7,,,0.0,,0.0
1, 12,1700.0,46.0,0.0,,301.0,-1.0,,1.0,0.0,,0.0,0.0,0.0
1, 12,2000.0,4.0,0.0,5.4,293.0,-1.2,,2.2,,-2.4,0.0,,0.0
1, 12,2000.0,7.0,0.0,5.3,298.0,3.4,,2.9,0.0,-2.3,10.0,0.0,0.0
1, 12,2000.0,10.0,0.0,8.5,291.0,5.1,,3.0,,,10.0,,0.0
1, 12,2000.0,13.0,0.0,,284.0,3.2,,2.7,0.0,,10.0,0.0,0.0
1, 12,2000.0,16.0,0.0,,241.0,0.6,,2.0,,,10.0,,0.0
1, 12,2000.0,19.0,0.0,,229.0,-1.3,,1.7,0.0,,10.0,0.0,0.0
1, 12,2000.0,22.0,0.0,,286.0,-2.4,,0.9,,,10.0,,0.0
1, 12,2000.0,25.0,0.0,,307.0,-2.4,,0.9,0.0,,10.0,0.0,0.0
1, 12,2000.0,28.0,0.0,,325.0,-1.3,,0.9,,,20.0,,0.0
1, 12,2000.0,31.0,0.0,,289.0,2.4,,3.0,0.0,,20.0,0.0,0.0
1, 12,2000.0,34.0,0.0,,290.0,5.0,,2.4,,,10.0,,0.0
1, 12,2000.0,37.0,0.0,,267.0,3.2,,3.3,0.0,,10.0,0.0,0.0
1, 12,2000.0,40.0,0.0,,298.0,1.4,,1.6,,,0.0,,0.0
1, 12,2000.0,43.0,0.0,,273.0,-0.6,,1.0,0.0,,0.0,0.0,0.0
1, 12,2000.0,46.0,0.0,,238.0,-1.5,,1.0,,,0.0,,0.0
1, 12,2000.0,49.0,0.0,,258.0,-2.0,,0.9,0.0,,0.0,0.0,0.0
1, 12,2000.0,52.0,0.0,,321.0,-0.7,,0.9,,,0.0,,0.0
1, 12,2000.0,55.0,0.0,,298.0,6.6,,2.3,0.0,,0.0,0.0,0.0
1, 12,2000.0,58.0,0.0,,297.0,8.4,,2.6,,,0.0,,0.0
1, 12,2000.0,61.0,0.0,,311.0,5.5,,1.7,0.0,,0.0,0.0,0.0
1, 12,2000.0,64.0,0.0,,306.0,3.7,,0.9,,,0.0,,0.0
1, 12,2000.0,67.0,0.0,,314.0,1.0,,1.0,0.0,,0.0,0.0,0.0
1, 12,2300.0,4.0,0.0,5.4,298.0,3.4,,2.9,0.0,-2.4,10.0,0.0,0.0
1, 12,2300.0,7.0,0.0,5.3,291.0,5.1,,3.0,,-2.3,10.0,,0.0
1, 12,2300.0,10.0,0.0,8.5,284.0,3.2,,2.7,0.0,,10.0,0.0,0.0
1, 12,2300.0,13.0,0.0,,241.0,0.6,,2.0,,,10.0,,0.0
1, 12,2300.0,16.0,0.0,,229.0,-1.3,,1.7,0.0,,10.0,0.0,0.0
1, 12,2300.0,19.0,0.0,,286.0,-2.4,,0.9,,,10.0,,0.0
1, 12,2300.0,22.0,0.0,,307.0,-2.4,,0.9,0.0,,10.0,0.0,0.0
1, 12,2300.0,25.0,0.0,,325.0,-1.3,,0.9,,,20.0,,0.0
1, 12,2300.0,28.0,0.0,,289.0,2.4,,3.0,0.0,,20.0,0.0,0.0
1, 12,2300.0,31.0,0.0,,290.0,5.0,,2.4,,,10.0,,0.0
1, 12,2300.0,34.0,0.0,,267.0,3.2,,3.3,0.0,,10.0,0.0,0.0
1, 12,2300.0,37.0,0.0,,298.0,1.4,,1.6,,,0.0,,0.0
1, 12,2300.0,40.0,0.0,,273.0,-0.6,,1.0,0.0,,0.0,0.0,0.0
1, 12,2300.0,43.0,0.0,,238.0,-1.5,,1.0,,,0.0,,0.0
1, 12,2300.0,46.0,0.0,,258.0,-2.0,,0.9,0.0,,0.0,0.0,0.0
1, 12,2300.0,49.0,0.0,,321.0,-0.7,,0.9,,,0.0,,0.0
1, 12,2300.0,52.0,0.0,,298.0,6.6,,2.3,0.0,,0.0,0.0,0.0
1, 12,2300.0,55.0,0.0,,297.0,8.4,,2.6,,,0.0,,0.0
1, 12,2300.0,58.0,0.0,,311.0,5.5,,1.7,0.0,,0.0,0.0,0.0
1, 12,2300.0,61.0,0.0,,306.0,3.7,,0.9,,,0.0,,0.0
1, 12,2300.0,64.0,0.0,,314.0,1.0,,1.0,0.0,,0.0,0.0,0.0
1, 13,200.0,4.0,0.0,5.4,292.0,5.1,,2.9,,-2.4,10.0,,0.0
1, 13,200.0,7.0,0.0,5.3,285.0,3.2,,2.6,0.0,-2.3,10.0,0.0,0.0
