month, format: day,hour,forecast,3시간기온,6시간적설,풍향,풍속,강수형태,습도,6시간강수량,하늘상태,일최고기온,일최저기온,강수확률
8, 5,1100.0,7.0,25.1,,178.0,1.0,0.0,90.0,,2.0,32.5,23.9,10.0
8, 5,1100.0,10.0,24.1,0.0,150.0,1.3,0.0,90.0,0.0,2.0,,,10.0
8, 5,1100.0,13.0,27.6,,358.0,1.0,0.0,71.0,,2.0,,,10.0
8, 5,1100.0,16.0,30.5,0.0,18.0,1.0,0.0,57.0,0.0,2.0,,,10.0
8, 5,1100.0,19.0,30.9,,334.0,2.3,0.0,52.0,,2.0,,,10.0
8, 5,1100.0,22.0,29.200001,0.0,311.0,3.1,0.0,67.0,0.0,2.0,,,10.0
8, 5,1100.0,25.0,26.9,,326.0,2.0,0.0,77.0,,2.0,,,10.0
8, 5,1100.0,28.0,26.200001,0.0,304.0,1.1,0.0,86.0,0.0,2.0,,,10.0
8, 5,1100.0,31.0,25.1,,358.0,1.2,0.0,90.0,,2.0,,,10.0
8, 5,1100.0,34.0,24.200001,0.0,163.0,0.6,0.0,90.0,0.0,2.0,,,10.0
8, 5,1100.0,37.0,27.200001,,83.0,0.8,0.0,71.0,,2.0,,,10.0
8, 5,1100.0,40.0,31.4,0.0,19.0,1.7,0.0,61.0,0.0,2.0,,,10.0
8, 5,1100.0,43.0,32.400002,,347.0,2.0,0.0,60.0,,3.0,,,20.0
8, 5,1100.0,46.0,29.1,0.0,338.0,3.0,0.0,66.0,0.0,3.0,,,20.0
8, 5,1100.0,49.0,26.9,,345.0,3.1,0.0,75.0,,3.0,,,20.0
8, 5,1100.0,52.0,26.0,0.0,352.0,1.0,0.0,90.0,0.0,3.0,,,20.0
8, 5,1400.0,4.0,25.1,,178.0,1.0,0.0,90.0,,2.0,31.0,24.1,10.0
8, 5,1400.0,7.0,24.1,0.0,150.0,1.3,0.0,90.0,0.0,2.0,32.5,23.9,10.0
8, 5,1400.0,10.0,27.6,,358.0,1.0,0.0,71.0,,2.0,,,10.0
8, 5,1400.0,13.0,30.5,0.0,18.0,1.0,0.0,57.0,0.0,2.0,,,10.0
8, 5,1400.0,16.0,30.9,,334.0,2.3,0.0,52.0,,2.0,,,10.0
8, 5,1400.0,19.0,29.200001,0.0,311.0,3.1,0.0,67.0,0.0,2.0,,,10.0
8, 5,1400.0,22.0,26.9,,326.0,2.0,0.0,77.0,,2.0,,,10.0
8, 5,1400.0,25.0,26.200001,0.0,304.0,1.1,0.0,86.0,0.0,2.0,,,10.0
8, 5,1400.0,28.0,25.1,,358.0,1.2,0.0,90.0,,2.0,,,10.0
8, 5,1400.0,31.0,24.200001,0.0,163.0,0.6,0.0,90.0,0.0,2.0,,,10.0
8, 5,1400.0,34.0,27.200001,,83.0,0.8,0.0,71.0,,2.0,,,10.0
8, 5,1400.0,37.0,31.4,0.0,19.0,1.7,0.0,61.0,0.0,2.0,,,10.0
8, 5,1400.0,40.0,32.400002,,347.0,2.0,0.0,60.0,,3.0,,,20.0
8, 5,1400.0,43.0,29.1,0.0,338.0,3.0,0.0,66.0,0.0,3.0,,,20.0
8, 5,1400.0,46.0,26.9,,345.0,3.1,0.0,75.0,,3.0,,,20.0
8, 5,1400.0,49.0,26.0,0.0,352.0,1.0,0.0,90.0,0.0,3.0,,,20.0
8, 5,1700.0,4.0,24.1,0.0,150.0,1.3,0.0,90.0,0.0,2.0,31.0,24.1,10.0
8, 5,1700.0,7.0,27.6,,358.0,1.0,0.0,71.0,,2.0,32.5,23.9,10.0
8, 5,1700.0,10.0,30.5,0.0,18.0,1.0,0.0,57.0,0.0,2.0,,,10.0
8, 5,1700.0,13.0,30.799999,,334.0,2.3,0.0,52.0,,2.0,,,10.0
8, 5,1700.0,16.0,29.200001,0.0,311.0,3.1,0.0,67.0,0.0,2.0,,,10.0
8, 5,1700.0,19.0,26.799999,,326.0,2.0,0.0,77.0,,2.0,,,10.0
8, 5,1700.0,22.0,26.1,0.0,304.0,1.1,0.0,86.0,0.0,2.0,,,10.0
8, 5,1700.0,25.0,25.1,,358.0,1.2,0.0,90.0,,2.0,,,10.0
8, 5,1700.0,28.0,24.200001,0.0,163.0,0.6,0.0,90.0,0.0,2.0,,,10.0
8, 5,1700.0,31.0,27.200001,,83.0,0.8,0.0,71.0,,2.0,,,10.0
8, 5,1700.0,34.0,31.4,0.0,19.0,1.7,0.0,61.0,0.0,2.0,,,10.0
8, 5,1700.0,37.0,32.400002,,347.0,2.0,0.0,60.0,,3.0,,,20.0
8, 5,1700.0,40.0,29.1,0.0,338.0,3.0,0.0,66.0,0.0,3.0,,,20.0
8, 5,1700.0,43.0,26.9,,345.0,3.1,0.0,75.0,,3.0,,,20.0
8, 5,1700.0,46.0,26.0,0.0,352.0,1.0,0.0,90.0,0.0,3.0,,,20.0
8, 5,2000.0,4.0,26.700001,,359.0,1.0,0.0,76.0,,2.0,31.5,23.200001,10.0
8, 5,2000.0,7.0,29.4,0.0,41.0,1.9,0.0,66.0,0.0,2.0,32.099998,24.700001,10.0
8, 5,2000.0,10.0,29.9,,325.0,2.3,0.0,65.0,,2.0,32.099998,,10.0
8, 5,2000.0,13.0,28.0,0.0,316.0,3.0,0.0,72.0,0.0,2.0,,,10.0
8, 5,2000.0,16.0,24.5,,331.0,2.0,0.0,83.0,,2.0,,,10.0
8, 5,2000.0,19.0,23.700001,0.0,323.0,1.0,0.0,93.0,0.0,2.0,,,10.0
8, 5,2000.0,22.0,24.0,,349.0,1.0,0.0,91.0,,2.0,,,10.0
8, 5,2000.0,25.0,23.200001,0.0,355.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 5,2000.0,28.0,26.6,,355.0,1.0,0.0,69.0,,2.0,,,10.0
8, 5,2000.0,31.0,29.799999,0.0,357.0,1.8,0.0,66.0,0.0,2.0,,,10.0
8, 5,2000.0,34.0,30.6,,349.0,2.9,0.0,63.0,,3.0,,,20.0
8, 5,2000.0,37.0,29.5,0.0,338.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 5,2000.0,40.0,27.0,,346.0,2.8,0.0,67.0,,3.0,,,20.0
8, 5,2000.0,43.0,27.1,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 5,2000.0,46.0,25.0,,268.0,0.9,0.0,86.0,,3.0,,,20.0
8, 5,2000.0,49.0,24.9,0.0,140.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 5,2000.0,52.0,27.200001,,151.0,1.8,0.0,80.0,,3.0,,,20.0
8, 5,2000.0,55.0,30.1,0.0,187.0,2.5,0.0,70.0,0.0,3.0,,,20.0
8, 5,2000.0,58.0,30.4,,285.0,3.0,0.0,70.0,,3.0,,,20.0
8, 5,2000.0,61.0,29.0,0.0,277.0,2.8,0.0,69.0,0.0,3.0,,,20.0
8, 5,2000.0,64.0,25.5,,293.0,2.8,0.0,82.0,,3.0,,,20.0
8, 5,2000.0,67.0,23.799999,0.0,283.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 5,2300.0,4.0,29.4,0.0,41.0,1.9,0.0,66.0,0.0,2.0,31.5,23.200001,10.0
8, 5,2300.0,7.0,29.9,,325.0,2.3,0.0,65.0,,2.0,32.099998,24.700001,10.0
8, 5,2300.0,10.0,28.0,0.0,316.0,3.0,0.0,72.0,0.0,2.0,32.099998,,10.0
8, 5,2300.0,13.0,24.5,,331.0,2.0,0.0,83.0,,2.0,,,10.0
8, 5,2300.0,16.0,23.700001,0.0,323.0,1.0,0.0,93.0,0.0,2.0,,,10.0
8, 5,2300.0,19.0,24.0,,349.0,1.0,0.0,91.0,,2.0,,,10.0
8, 5,2300.0,22.0,23.200001,0.0,355.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 5,2300.0,25.0,26.6,,355.0,1.0,0.0,69.0,,2.0,,,10.0
8, 5,2300.0,28.0,29.799999,0.0,357.0,1.8,0.0,66.0,0.0,2.0,,,10.0
8, 5,2300.0,31.0,30.6,,349.0,2.9,0.0,63.0,,3.0,,,20.0
8, 5,2300.0,34.0,29.5,0.0,338.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 5,2300.0,37.0,27.0,,346.0,2.8,0.0,67.0,,3.0,,,20.0
8, 5,2300.0,40.0,27.1,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 5,2300.0,43.0,25.0,,268.0,0.9,0.0,86.0,,3.0,,,20.0
8, 5,2300.0,46.0,24.9,0.0,140.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 5,2300.0,49.0,27.200001,,151.0,1.8,0.0,80.0,,3.0,,,20.0
8, 5,2300.0,52.0,30.1,0.0,187.0,2.5,0.0,70.0,0.0,3.0,,,20.0
8, 5,2300.0,55.0,30.4,,285.0,3.0,0.0,70.0,,3.0,,,20.0
8, 5,2300.0,58.0,29.0,0.0,277.0,2.8,0.0,69.0,0.0,3.0,,,20.0
8, 5,2300.0,61.0,25.5,,293.0,2.8,0.0,82.0,,3.0,,,20.0
8, 5,2300.0,64.0,23.799999,0.0,283.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,200.0,4.0,30.200001,,325.0,2.3,0.0,65.0,,2.0,32.299999,23.200001,10.0
8, 6,200.0,7.0,28.0,0.0,316.0,3.0,0.0,72.0,0.0,2.0,32.099998,24.700001,10.0
8, 6,200.0,10.0,24.5,,331.0,2.0,0.0,83.0,,2.0,32.099998,,10.0
8, 6,200.0,13.0,23.700001,0.0,323.0,1.0,0.0,93.0,0.0,2.0,,,10.0
8, 6,200.0,16.0,24.0,,349.0,1.0,0.0,91.0,,2.0,,,10.0
8, 6,200.0,19.0,23.200001,0.0,355.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 6,200.0,22.0,26.6,,355.0,1.0,0.0,69.0,,2.0,,,10.0
8, 6,200.0,25.0,29.799999,0.0,357.0,1.8,0.0,66.0,0.0,2.0,,,10.0
8, 6,200.0,28.0,30.6,,349.0,2.9,0.0,63.0,,3.0,,,20.0
8, 6,200.0,31.0,29.5,0.0,338.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,200.0,34.0,27.0,,346.0,2.8,0.0,67.0,,3.0,,,20.0
8, 6,200.0,37.0,27.1,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,200.0,40.0,25.0,,268.0,0.9,0.0,86.0,,3.0,,,20.0
8, 6,200.0,43.0,24.9,0.0,140.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,200.0,46.0,27.200001,,151.0,1.8,0.0,80.0,,3.0,,,20.0
8, 6,200.0,49.0,30.1,0.0,187.0,2.5,0.0,70.0,0.0,3.0,,,20.0
8, 6,200.0,52.0,30.4,,285.0,3.0,0.0,70.0,,3.0,,,19.0
8, 6,200.0,55.0,29.0,0.0,277.0,2.8,0.0,69.0,0.0,3.0,,,19.0
8, 6,200.0,58.0,25.5,,293.0,2.8,0.0,82.0,,3.0,,,20.0
8, 6,200.0,61.0,23.799999,0.0,283.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,500.0,4.0,28.0,0.0,316.0,3.0,0.0,72.0,0.0,2.0,32.099998,23.200001,10.0
8, 6,500.0,7.0,24.5,,331.0,2.0,0.0,83.0,,2.0,32.099998,24.700001,10.0
8, 6,500.0,10.0,23.700001,0.0,323.0,1.0,0.0,93.0,0.0,2.0,,,10.0
8, 6,500.0,13.0,24.0,,349.0,1.0,0.0,91.0,,2.0,,,10.0
8, 6,500.0,16.0,23.200001,0.0,355.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 6,500.0,19.0,26.6,,355.0,1.0,0.0,69.0,,2.0,,,10.0
8, 6,500.0,22.0,29.799999,0.0,357.0,1.8,0.0,66.0,0.0,2.0,,,10.0
8, 6,500.0,25.0,30.6,,349.0,2.9,0.0,63.0,,3.0,,,20.0
8, 6,500.0,28.0,29.5,0.0,338.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,500.0,31.0,27.1,,346.0,2.8,0.0,67.0,,3.0,,,20.0
8, 6,500.0,34.0,27.1,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,500.0,37.0,25.0,,268.0,0.9,0.0,86.0,,3.0,,,20.0
8, 6,500.0,40.0,24.9,0.0,140.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,500.0,43.0,27.200001,,151.0,1.8,0.0,80.0,,3.0,,,20.0
8, 6,500.0,46.0,30.1,0.0,187.0,2.5,0.0,70.0,0.0,3.0,,,20.0
8, 6,500.0,49.0,30.4,,285.0,3.0,0.0,70.0,,3.0,,,19.0
8, 6,500.0,52.0,29.0,0.0,277.0,2.8,0.0,69.0,0.0,3.0,,,19.0
8, 6,500.0,55.0,25.5,,293.0,2.8,0.0,82.0,,3.0,,,20.0
8, 6,500.0,58.0,23.799999,0.0,283.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,800.0,4.0,24.200001,,331.0,2.0,0.0,83.0,,2.0,33.0,23.200001,10.0
8, 6,800.0,7.0,23.700001,0.0,325.0,1.0,0.0,93.0,0.0,2.0,32.200001,24.6,10.0
8, 6,800.0,10.0,23.9,,351.0,1.0,0.0,91.0,,2.0,,,10.0
8, 6,800.0,13.0,23.299999,0.0,354.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 6,800.0,16.0,26.799999,,354.0,1.0,0.0,69.0,,2.0,,,10.0
8, 6,800.0,19.0,30.200001,0.0,357.0,1.8,0.0,67.0,0.0,2.0,,,10.0
8, 6,800.0,22.0,31.5,,352.0,3.1,0.0,63.0,,3.0,,,20.0
8, 6,800.0,25.0,29.9,0.0,341.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,800.0,28.0,27.0,,346.0,2.9,0.0,67.0,,3.0,,,20.0
8, 6,800.0,31.0,27.0,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,800.0,34.0,24.9,,264.0,0.8,0.0,87.0,,3.0,,,20.0
8, 6,800.0,37.0,24.799999,0.0,144.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,800.0,40.0,27.1,,153.0,1.9,0.0,80.0,,3.0,,,20.0
8, 6,800.0,43.0,29.799999,0.0,187.0,2.6,0.0,71.0,0.0,3.0,,,20.0
8, 6,800.0,46.0,31.200001,,282.0,3.3,0.0,71.0,,3.0,,,19.0
8, 6,800.0,49.0,29.6,0.0,275.0,2.8,0.0,70.0,0.0,3.0,,,17.0
8, 6,800.0,52.0,25.799999,,294.0,2.8,0.0,83.0,,3.0,,,20.0
8, 6,800.0,55.0,24.1,0.0,286.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,1100.0,4.0,23.700001,0.0,325.0,1.0,0.0,93.0,0.0,2.0,33.0,23.200001,10.0
8, 6,1100.0,7.0,23.9,,351.0,1.0,0.0,91.0,,2.0,32.200001,24.6,10.0
8, 6,1100.0,10.0,23.299999,0.0,354.0,1.0,0.0,95.0,0.0,2.0,,,10.0
8, 6,1100.0,13.0,26.799999,,354.0,1.0,0.0,69.0,,2.0,,,10.0
8, 6,1100.0,16.0,30.200001,0.0,357.0,1.8,0.0,67.0,0.0,2.0,,,10.0
8, 6,1100.0,19.0,31.5,,352.0,3.1,0.0,63.0,,3.0,,,20.0
8, 6,1100.0,22.0,29.9,0.0,341.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,1100.0,25.0,27.0,,346.0,2.9,0.0,67.0,,3.0,,,20.0
8, 6,1100.0,28.0,27.0,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,1100.0,31.0,24.9,,264.0,0.8,0.0,87.0,,3.0,,,20.0
8, 6,1100.0,34.0,24.799999,0.0,144.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,1100.0,37.0,27.1,,153.0,1.9,0.0,80.0,,3.0,,,20.0
8, 6,1100.0,40.0,29.799999,0.0,187.0,2.6,0.0,71.0,0.0,3.0,,,20.0
8, 6,1100.0,43.0,31.200001,,282.0,3.3,0.0,71.0,,3.0,,,19.0
8, 6,1100.0,46.0,29.6,0.0,275.0,2.8,0.0,70.0,0.0,3.0,,,17.0
8, 6,1100.0,49.0,25.799999,,294.0,2.8,0.0,83.0,,3.0,,,20.0
8, 6,1100.0,52.0,24.1,0.0,286.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,1400.0,4.0,23.9,,351.0,1.0,0.0,91.0,,2.0,33.0,23.200001,10.0
8, 6,1400.0,7.0,23.299999,0.0,354.0,1.0,0.0,95.0,0.0,2.0,32.200001,24.6,10.0
8, 6,1400.0,10.0,26.799999,,354.0,1.0,0.0,69.0,,2.0,,,10.0
8, 6,1400.0,13.0,30.200001,0.0,357.0,1.8,0.0,67.0,0.0,2.0,,,10.0
8, 6,1400.0,16.0,31.5,,352.0,3.1,0.0,63.0,,3.0,,,20.0
8, 6,1400.0,19.0,29.9,0.0,341.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,1400.0,22.0,27.0,,346.0,2.9,0.0,67.0,,3.0,,,20.0
8, 6,1400.0,25.0,27.0,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,1400.0,28.0,24.9,,264.0,0.8,0.0,87.0,,3.0,,,20.0
8, 6,1400.0,31.0,24.799999,0.0,144.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,1400.0,34.0,27.1,,153.0,1.9,0.0,80.0,,3.0,,,20.0
8, 6,1400.0,37.0,29.799999,0.0,187.0,2.6,0.0,71.0,0.0,3.0,,,20.0
8, 6,1400.0,40.0,31.200001,,282.0,3.3,0.0,71.0,,3.0,,,19.0
8, 6,1400.0,43.0,29.6,0.0,275.0,2.8,0.0,70.0,0.0,3.0,,,17.0
8, 6,1400.0,46.0,25.799999,,294.0,2.8,0.0,83.0,,3.0,,,20.0
8, 6,1400.0,49.0,24.1,0.0,286.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,1700.0,4.0,23.299999,0.0,354.0,1.0,0.0,95.0,0.0,2.0,33.0,23.200001,10.0
8, 6,1700.0,7.0,26.799999,,354.0,1.0,0.0,69.0,,2.0,32.200001,24.700001,10.0
8, 6,1700.0,10.0,30.200001,0.0,357.0,1.8,0.0,67.0,0.0,2.0,,,10.0
8, 6,1700.0,13.0,31.5,,352.0,3.1,0.0,63.0,,3.0,,,20.0
8, 6,1700.0,16.0,29.9,0.0,341.0,2.5,0.0,58.0,0.0,3.0,,,20.0
8, 6,1700.0,19.0,27.0,,346.0,2.9,0.0,67.0,,3.0,,,20.0
8, 6,1700.0,22.0,27.0,0.0,350.0,1.0,0.0,78.0,0.0,3.0,,,20.0
8, 6,1700.0,25.0,24.9,,264.0,0.8,0.0,87.0,,3.0,,,20.0
8, 6,1700.0,28.0,24.799999,0.0,144.0,0.6,0.0,91.0,0.0,3.0,,,20.0
8, 6,1700.0,31.0,27.1,,153.0,1.9,0.0,80.0,,3.0,,,20.0
8, 6,1700.0,34.0,29.799999,0.0,187.0,2.6,0.0,71.0,0.0,3.0,,,20.0
8, 6,1700.0,37.0,31.200001,,282.0,3.3,0.0,71.0,,3.0,,,19.0
8, 6,1700.0,40.0,29.6,0.0,275.0,2.8,0.0,70.0,0.0,3.0,,,17.0
8, 6,1700.0,43.0,25.799999,,294.0,2.8,0.0,83.0,,3.0,,,20.0
8, 6,1700.0,46.0,24.1,0.0,286.0,1.0,0.0,89.0,0.0,3.0,,,20.0
8, 6,2000.0,4.0,28.5,,358.0,1.1,0.0,69.0,,2.0,32.799999,23.799999,10.0
8, 6,2000.0,7.0,30.5,0.0,51.0,2.0,0.0,62.0,0.0,2.0,31.799999,23.9,10.0
8, 6,2000.0,10.0,31.6,,327.0,2.4,0.0,66.0,,3.0,30.299999,,20.0
8, 6,2000.0,13.0,30.0,0.0,321.0,2.2,0.0,61.0,0.0,3.0,,,20.0
8, 6,2000.0,16.0,25.9,,335.0,3.7,0.0,74.0,,3.0,,,20.0
8, 6,2000.0,19.0,26.0,0.0,318.0,1.1,0.0,91.0,0.0,3.0,,,20.0
8, 6,2000.0,22.0,25.6,,267.0,1.1,0.0,85.0,,3.0,,,20.0
8, 6,2000.0,25.0,24.6,0.0,318.0,1.1,0.0,87.0,0.0,3.0,,,20.0
8, 6,2000.0,28.0,28.1,,359.0,1.0,0.0,74.0,,3.0,,,20.0
8, 6,2000.0,31.0,30.5,0.0,312.0,1.2,0.0,61.0,0.0,3.0,,,20.0
8, 6,2000.0,34.0,31.299999,,333.0,2.1,0.0,62.0,,3.0,,,20.0
8, 6,2000.0,37.0,29.5,0.0,319.0,2.2,0.0,59.0,0.0,3.0,,,17.0
8, 6,2000.0,40.0,25.799999,,332.0,2.8,0.0,72.0,,3.0,,,20.0
8, 6,2000.0,43.0,26.1,0.0,354.0,1.3,0.0,80.0,0.0,3.0,,,20.0
8, 6,2000.0,46.0,24.9,,289.0,0.9,0.0,90.0,,3.0,,,20.0
8, 6,2000.0,49.0,24.9,0.0,287.0,0.9,0.0,92.0,0.0,3.0,,,20.0
8, 6,2000.0,52.0,27.1,,350.0,1.0,0.0,86.0,,3.0,,,20.0
8, 6,2000.0,55.0,29.799999,0.0,349.0,2.8,0.0,72.0,0.0,3.0,,,20.0
8, 6,2000.0,58.0,30.200001,,326.0,2.1,0.0,71.0,,3.0,,,20.0
8, 6,2000.0,61.0,28.5,0.0,308.0,2.2,0.0,71.0,0.0,3.0,,,20.0
8, 6,2000.0,64.0,25.9,,315.0,2.0,0.0,78.0,,3.0,,,20.0
8, 6,2000.0,67.0,25.299999,0.0,291.0,1.0,0.0,86.0,0.0,3.0,,,20.0
8, 6,2300.0,4.0,30.5,0.0,51.0,2.0,0.0,62.0,0.0,2.0,32.799999,23.799999,10.0
8, 6,2300.0,7.0,31.5,,327.0,2.4,0.0,66.0,,3.0,31.799999,23.9,20.0
8, 6,2300.0,10.0,30.0,0.0,321.0,2.2,0.0,61.0,0.0,3.0,30.299999,,20.0
8, 6,2300.0,13.0,25.9,,335.0,3.7,0.0,74.0,,3.0,,,20.0
8, 6,2300.0,16.0,26.0,0.0,318.0,1.1,0.0,91.0,0.0,3.0,,,20.0
8, 6,2300.0,19.0,25.6,,267.0,1.1,0.0,85.0,,3.0,,,20.0
8, 6,2300.0,22.0,24.6,0.0,318.0,1.1,0.0,87.0,0.0,3.0,,,20.0
8, 6,2300.0,25.0,28.1,,359.0,1.0,0.0,74.0,,3.0,,,20.0
8, 6,2300.0,28.0,30.5,0.0,312.0,1.2,0.0,61.0,0.0,3.0,,,20.0
8, 6,2300.0,31.0,31.299999,,333.0,2.1,0.0,62.0,,3.0,,,20.0
8, 6,2300.0,34.0,29.5,0.0,319.0,2.2,0.0,59.0,0.0,3.0,,,17.0
8, 6,2300.0,37.0,25.799999,,332.0,2.8,0.0,72.0,,3.0,,,20.0
8, 6,2300.0,40.0,26.1,0.0,354.0,1.3,0.0,80.0,0.0,3.0,,,20.0
8, 6,2300.0,43.0,24.9,,289.0,0.9,0.0,90.0,,3.0,,,20.0
8, 6,2300.0,46.0,24.9,0.0,287.0,0.9,0.0,92.0,0.0,3.0,,,20.0
8, 6,2300.0,49.0,27.1,,350.0,1.0,0.0,86.0,,3.0,,,20.0
8, 6,2300.0,52.0,29.799999,0.0,349.0,2.8,0.0,72.0,0.0,3.0,,,20.0
8, 6,2300.0,55.0,30.200001,,326.0,2.1,0.0,71.0,,3.0,,,20.0
8, 6,2300.0,58.0,28.5,0.0,308.0,2.2,0.0,71.0,0.0,3.0,,,20.0
8, 6,2300.0,61.0,25.9,,315.0,2.0,0.0,78.0,,3.0,,,20.0
8, 6,2300.0,64.0,25.299999,0.0,291.0,1.0,0.0,86.0,0.0,3.0,,,20.0
8, 7,200.0,4.0,31.0,,327.0,2.4,0.0,65.0,,2.0,32.299999,23.799999,10.0
8, 7,200.0,7.0,29.5,0.0,321.0,2.2,0.0,60.0,0.0,2.0,32.099998,23.9,10.0
8, 7,200.0,10.0,25.6,,335.0,3.7,0.0,74.0,,2.0,30.299999,,10.0
8, 7,200.0,13.0,25.700001,0.0,318.0,1.1,0.0,90.0,0.0,2.0,,,10.0
8, 7,200.0,16.0,25.6,,267.0,1.1,0.0,85.0,,3.0,,,20.0
8, 7,200.0,19.0,24.6,0.0,318.0,1.1,0.0,86.0,0.0,3.0,,,20.0
8, 7,200.0,22.0,27.799999,,359.0,1.0,0.0,74.0,,3.0,,,20.0
8, 7,200.0,25.0,30.0,0.0,312.0,1.2,0.0,61.0,0.0,3.0,,,20.0
8, 7,200.0,28.0,30.6,,333.0,2.1,0.0,62.0,,3.0,,,20.0
8, 7,200.0,31.0,28.700001,0.0,319.0,2.2,0.0,59.0,0.0,3.0,,,17.0
8, 7,200.0,34.0,25.5,,332.0,2.8,0.0,72.0,,3.0,,,20.0
8, 7,200.0,37.0,25.9,0.0,354.0,1.3,0.0,80.0,0.0,3.0,,,20.0
8, 7,200.0,40.0,24.9,,289.0,0.9,0.0,90.0,,3.0,,,20.0
8, 7,200.0,43.0,24.9,0.0,287.0,0.9,0.0,92.0,0.0,3.0,,,20.0
8, 7,200.0,46.0,27.1,,350.0,1.0,0.0,85.0,,3.0,,,20.0
8, 7,200.0,49.0,29.799999,0.0,349.0,2.8,0.0,72.0,0.0,3.0,,,20.0
8, 7,200.0,52.0,30.200001,,326.0,2.1,0.0,70.0,,3.0,,,20.0
8, 7,200.0,55.0,28.5,0.0,308.0,2.2,0.0,71.0,0.0,3.0,,,20.0
8, 7,200.0,58.0,25.9,,315.0,2.0,0.0,78.0,,3.0,,,20.0
8, 7,200.0,61.0,25.299999,0.0,291.0,1.0,0.0,86.0,0.0,3.0,,,20.0
8, 7,500.0,4.0,29.5,0.0,321.0,2.2,0.0,60.0,0.0,2.0,32.299999,23.799999,10.0
8, 7,500.0,7.0,25.6,,335.0,3.7,0.0,74.0,,2.0,30.299999,23.9,10.0
8, 7,500.0,10.0,25.700001,0.0,318.0,1.1,0.0,90.0,0.0,2.0,,,10.0
8, 7,500.0,13.0,25.6,,267.0,1.1,0.0,85.0,,3.0,,,20.0
8, 7,500.0,16.0,24.6,0.0,318.0,1.1,0.0,86.0,0.0,3.0,,,20.0
8, 7,500.0,19.0,27.799999,,359.0,1.0,0.0,74.0,,3.0,,,20.0
8, 7,500.0,22.0,30.0,0.0,312.0,1.2,0.0,61.0,0.0,3.0,,,20.0
8, 7,500.0,25.0,30.799999,,333.0,2.1,0.0,62.0,,3.0,,,20.0
8, 7,500.0,28.0,28.700001,0.0,319.0,2.2,0.0,59.0,0.0,3.0,,,17.0
8, 7,500.0,31.0,25.5,,332.0,2.8,0.0,72.0,,3.0,,,20.0
8, 7,500.0,34.0,25.9,0.0,354.0,1.3,0.0,80.0,0.0,3.0,,,20.0
8, 7,500.0,37.0,24.9,,289.0,0.9,0.0,90.0,,3.0,,,20.0
8, 7,500.0,40.0,24.9,0.0,287.0,0.9,0.0,92.0,0.0,3.0,,,20.0
8, 7,500.0,43.0,27.1,,350.0,1.0,0.0,85.0,,3.0,,,20.0
8, 7,500.0,46.0,29.799999,0.0,349.0,2.8,0.0,72.0,0.0,3.0,,,20.0
8, 7,500.0,49.0,30.200001,,326.0,2.1,0.0,70.0,,3.0,,,20.0
8, 7,500.0,52.0,28.5,0.0,308.0,2.2,0.0,71.0,0.0,3.0,,,20.0
8, 7,500.0,55.0,25.9,,315.0,2.0,0.0,78.0,,3.0,,,20.0
8, 7,500.0,58.0,25.299999,0.0,291.0,1.0,0.0,86.0,0.0,3.0,,,20.0
8, 7,800.0,4.0,25.4,,335.0,3.7,0.0,80.0,,2.0,32.299999,23.9,6.0
