month, format: day,hour,forecast,강수형태,강수확률,풍속,3시간기온,습도,일최고기온,하늘상태,6시간적설,6시간강수량,일최저기온,풍향
3, 28,2300.0,10.0,0.0,20.0,3.6,11.0,45.0,18.0,3.0,0.0,0.0,,289.0
3, 28,2300.0,13.0,0.0,30.0,2.9,7.0,65.0,,4.0,,,,282.0
3, 28,2300.0,16.0,0.0,30.0,1.7,6.0,75.0,,4.0,0.0,0.0,,277.0
3, 28,2300.0,19.0,0.0,20.0,1.4,4.0,80.0,,3.0,,,,306.0
3, 28,2300.0,22.0,0.0,30.0,1.5,4.0,80.0,,4.0,0.0,0.0,,344.0
3, 28,2300.0,25.0,0.0,0.0,2.4,9.0,60.0,,1.0,,,,348.0
3, 28,2300.0,28.0,0.0,0.0,3.0,14.0,35.0,,1.0,0.0,0.0,,323.0
3, 28,2300.0,31.0,0.0,0.0,3.9,15.0,30.0,,1.0,,,,314.0
3, 28,2300.0,34.0,0.0,0.0,2.8,11.0,45.0,,1.0,0.0,0.0,,300.0
3, 28,2300.0,37.0,0.0,0.0,1.6,6.0,65.0,,1.0,,,,263.0
3, 28,2300.0,40.0,0.0,0.0,1.6,6.0,70.0,,1.0,0.0,0.0,,248.0
3, 28,2300.0,43.0,0.0,0.0,1.1,4.0,80.0,,1.0,,,,112.0
3, 28,2300.0,46.0,0.0,0.0,1.9,3.0,85.0,,1.0,0.0,0.0,,115.0
3, 28,2300.0,49.0,0.0,0.0,1.5,9.0,65.0,,1.0,,,,122.0
3, 28,2300.0,52.0,0.0,0.0,1.8,16.0,40.0,,1.0,0.0,0.0,,347.0
3, 28,2300.0,55.0,0.0,0.0,4.0,17.0,35.0,,1.0,,,,333.0
3, 28,2300.0,58.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,346.0
3, 28,2300.0,61.0,0.0,0.0,1.2,9.0,65.0,,1.0,,,,9.0
3, 28,2300.0,64.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,45.0
3, 29,200.0,4.0,0.0,20.0,6.8,14.0,30.0,15.0,3.0,,,3.0,288.0
3, 29,200.0,7.0,0.0,20.0,3.6,11.0,45.0,16.0,3.0,0.0,0.0,3.0,289.0
3, 29,200.0,10.0,0.0,30.0,2.9,7.0,65.0,18.0,4.0,,,,282.0
3, 29,200.0,13.0,0.0,30.0,1.7,6.0,75.0,,4.0,0.0,0.0,,277.0
3, 29,200.0,16.0,0.0,20.0,1.4,4.0,80.0,,3.0,,,,306.0
3, 29,200.0,19.0,0.0,30.0,1.5,4.0,80.0,,4.0,0.0,0.0,,344.0
3, 29,200.0,22.0,0.0,0.0,2.4,9.0,60.0,,1.0,,,,348.0
3, 29,200.0,25.0,0.0,0.0,3.0,14.0,35.0,,1.0,0.0,0.0,,323.0
3, 29,200.0,28.0,0.0,0.0,3.9,15.0,30.0,,1.0,,,,314.0
3, 29,200.0,31.0,0.0,0.0,2.8,11.0,45.0,,1.0,0.0,0.0,,300.0
3, 29,200.0,34.0,0.0,0.0,1.6,6.0,65.0,,1.0,,,,263.0
3, 29,200.0,37.0,0.0,0.0,1.6,6.0,70.0,,1.0,0.0,0.0,,248.0
3, 29,200.0,40.0,0.0,0.0,1.1,4.0,80.0,,1.0,,,,112.0
3, 29,200.0,43.0,0.0,0.0,1.9,3.0,85.0,,1.0,0.0,0.0,,115.0
3, 29,200.0,46.0,0.0,0.0,1.5,9.0,65.0,,1.0,,,,122.0
3, 29,200.0,49.0,0.0,0.0,1.8,16.0,40.0,,1.0,0.0,0.0,,347.0
3, 29,200.0,52.0,0.0,0.0,4.0,17.0,35.0,,1.0,,,,333.0
3, 29,200.0,55.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,346.0
3, 29,200.0,58.0,0.0,0.0,1.2,9.0,65.0,,1.0,,,,9.0
3, 29,200.0,61.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,45.0
3, 29,500.0,4.0,0.0,20.0,3.6,11.0,45.0,16.0,3.0,0.0,0.0,3.0,289.0
3, 29,500.0,7.0,0.0,30.0,2.9,7.0,65.0,18.0,4.0,,,3.0,282.0
3, 29,500.0,10.0,0.0,30.0,1.7,6.0,75.0,,4.0,0.0,0.0,,277.0
3, 29,500.0,13.0,0.0,20.0,1.4,4.0,80.0,,3.0,,,,306.0
3, 29,500.0,16.0,0.0,30.0,1.5,4.0,80.0,,4.0,0.0,0.0,,344.0
3, 29,500.0,19.0,0.0,0.0,2.4,9.0,60.0,,1.0,,,,348.0
3, 29,500.0,22.0,0.0,0.0,3.0,14.0,35.0,,1.0,0.0,0.0,,323.0
3, 29,500.0,25.0,0.0,0.0,3.9,15.0,30.0,,1.0,,,,314.0
3, 29,500.0,28.0,0.0,0.0,2.8,11.0,45.0,,1.0,0.0,0.0,,300.0
3, 29,500.0,31.0,0.0,0.0,1.6,6.0,65.0,,1.0,,,,263.0
3, 29,500.0,34.0,0.0,0.0,1.6,6.0,70.0,,1.0,0.0,0.0,,248.0
3, 29,500.0,37.0,0.0,0.0,1.1,4.0,80.0,,1.0,,,,112.0
3, 29,500.0,40.0,0.0,0.0,1.9,3.0,85.0,,1.0,0.0,0.0,,115.0
3, 29,500.0,43.0,0.0,0.0,1.5,9.0,65.0,,1.0,,,,122.0
3, 29,500.0,46.0,0.0,0.0,1.8,16.0,40.0,,1.0,0.0,0.0,,347.0
3, 29,500.0,49.0,0.0,0.0,4.0,17.0,35.0,,1.0,,,,333.0
3, 29,500.0,52.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,346.0
3, 29,500.0,55.0,0.0,0.0,1.2,9.0,65.0,,1.0,,,,9.0
3, 29,500.0,58.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,45.0
3, 29,800.0,4.0,0.0,20.0,2.2,7.0,75.0,16.0,3.0,,,3.0,270.0
3, 29,800.0,7.0,0.0,20.0,1.3,5.0,80.0,18.0,3.0,0.0,0.0,3.0,293.0
3, 29,800.0,10.0,0.0,10.0,1.6,4.0,75.0,,3.0,,,,345.0
3, 29,800.0,13.0,0.0,0.0,1.4,4.0,80.0,,1.0,0.0,0.0,,45.0
3, 29,800.0,16.0,0.0,0.0,1.7,9.0,55.0,,1.0,,,,59.0
3, 29,800.0,19.0,0.0,0.0,3.1,14.0,35.0,,1.0,0.0,0.0,,345.0
3, 29,800.0,22.0,0.0,0.0,3.2,15.0,30.0,,1.0,,,,342.0
3, 29,800.0,25.0,0.0,0.0,2.8,11.0,40.0,,1.0,0.0,0.0,,311.0
3, 29,800.0,28.0,0.0,0.0,1.5,6.0,65.0,,1.0,,,,270.0
3, 29,800.0,31.0,0.0,0.0,1.4,6.0,70.0,,1.0,0.0,0.0,,309.0
3, 29,800.0,34.0,0.0,0.0,1.3,5.0,75.0,,1.0,,,,77.0
3, 29,800.0,37.0,0.0,0.0,1.6,4.0,80.0,,1.0,0.0,0.0,,117.0
3, 29,800.0,40.0,0.0,0.0,1.2,9.0,60.0,,1.0,,,,125.0
3, 29,800.0,43.0,0.0,0.0,2.1,16.0,40.0,,1.0,0.0,0.0,,337.0
3, 29,800.0,46.0,0.0,0.0,4.1,17.0,35.0,,1.0,,,,342.0
3, 29,800.0,49.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,344.0
3, 29,800.0,52.0,0.0,0.0,1.6,9.0,65.0,,1.0,,,,7.0
3, 29,800.0,55.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,60.0
3, 29,1100.0,4.0,0.0,20.0,1.3,5.0,80.0,16.0,3.0,0.0,0.0,3.0,293.0
3, 29,1100.0,7.0,0.0,10.0,1.6,4.0,75.0,18.0,3.0,,,3.0,345.0
3, 29,1100.0,10.0,0.0,0.0,1.4,4.0,80.0,,1.0,0.0,0.0,,45.0
3, 29,1100.0,13.0,0.0,0.0,1.7,9.0,55.0,,1.0,,,,59.0
3, 29,1100.0,16.0,0.0,0.0,3.1,14.0,35.0,,1.0,0.0,0.0,,345.0
3, 29,1100.0,19.0,0.0,0.0,3.2,15.0,30.0,,1.0,,,,342.0
3, 29,1100.0,22.0,0.0,0.0,2.8,11.0,40.0,,1.0,0.0,0.0,,311.0
3, 29,1100.0,25.0,0.0,0.0,1.5,6.0,65.0,,1.0,,,,270.0
3, 29,1100.0,28.0,0.0,0.0,1.4,6.0,70.0,,1.0,0.0,0.0,,309.0
3, 29,1100.0,31.0,0.0,0.0,1.3,5.0,75.0,,1.0,,,,77.0
3, 29,1100.0,34.0,0.0,0.0,1.6,4.0,80.0,,1.0,0.0,0.0,,117.0
3, 29,1100.0,37.0,0.0,0.0,1.2,9.0,60.0,,1.0,,,,125.0
3, 29,1100.0,40.0,0.0,0.0,2.1,16.0,40.0,,1.0,0.0,0.0,,337.0
3, 29,1100.0,43.0,0.0,0.0,4.1,17.0,35.0,,1.0,,,,342.0
3, 29,1100.0,46.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,344.0
3, 29,1100.0,49.0,0.0,0.0,1.6,9.0,65.0,,1.0,,,,7.0
3, 29,1100.0,52.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,60.0
3, 29,1400.0,4.0,0.0,10.0,1.6,4.0,75.0,16.0,3.0,,,3.0,345.0
3, 29,1400.0,7.0,0.0,0.0,1.4,4.0,80.0,18.0,1.0,0.0,0.0,3.0,45.0
3, 29,1400.0,10.0,0.0,0.0,1.7,9.0,55.0,,1.0,,,,59.0
3, 29,1400.0,13.0,0.0,0.0,3.1,14.0,35.0,,1.0,0.0,0.0,,345.0
3, 29,1400.0,16.0,0.0,0.0,3.2,15.0,30.0,,1.0,,,,342.0
3, 29,1400.0,19.0,0.0,0.0,2.8,11.0,40.0,,1.0,0.0,0.0,,311.0
3, 29,1400.0,22.0,0.0,0.0,1.5,6.0,65.0,,1.0,,,,270.0
3, 29,1400.0,25.0,0.0,0.0,1.4,6.0,70.0,,1.0,0.0,0.0,,309.0
3, 29,1400.0,28.0,0.0,0.0,1.3,5.0,75.0,,1.0,,,,77.0
3, 29,1400.0,31.0,0.0,0.0,1.6,4.0,80.0,,1.0,0.0,0.0,,117.0
3, 29,1400.0,34.0,0.0,0.0,1.2,9.0,60.0,,1.0,,,,125.0
3, 29,1400.0,37.0,0.0,0.0,2.1,16.0,40.0,,1.0,0.0,0.0,,337.0
3, 29,1400.0,40.0,0.0,0.0,4.1,17.0,35.0,,1.0,,,,342.0
3, 29,1400.0,43.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,344.0
3, 29,1400.0,46.0,0.0,0.0,1.6,9.0,65.0,,1.0,,,,7.0
3, 29,1400.0,49.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,60.0
3, 29,1700.0,4.0,0.0,0.0,1.4,4.0,80.0,16.0,1.0,0.0,0.0,3.0,45.0
3, 29,1700.0,7.0,0.0,0.0,1.7,9.0,55.0,18.0,1.0,,,3.0,59.0
3, 29,1700.0,10.0,0.0,0.0,3.1,14.0,35.0,,1.0,0.0,0.0,,345.0
3, 29,1700.0,13.0,0.0,0.0,3.2,15.0,30.0,,1.0,,,,342.0
3, 29,1700.0,16.0,0.0,0.0,2.8,11.0,40.0,,1.0,0.0,0.0,,311.0
3, 29,1700.0,19.0,0.0,0.0,1.5,6.0,65.0,,1.0,,,,270.0
3, 29,1700.0,22.0,0.0,0.0,1.4,6.0,70.0,,1.0,0.0,0.0,,309.0
3, 29,1700.0,25.0,0.0,0.0,1.3,5.0,75.0,,1.0,,,,77.0
3, 29,1700.0,28.0,0.0,0.0,1.6,4.0,80.0,,1.0,0.0,0.0,,117.0
3, 29,1700.0,31.0,0.0,0.0,1.2,9.0,60.0,,1.0,,,,125.0
3, 29,1700.0,34.0,0.0,0.0,2.1,16.0,40.0,,1.0,0.0,0.0,,337.0
3, 29,1700.0,37.0,0.0,0.0,4.1,17.0,35.0,,1.0,,,,342.0
3, 29,1700.0,40.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,344.0
3, 29,1700.0,43.0,0.0,0.0,1.6,9.0,65.0,,1.0,,,,7.0
3, 29,1700.0,46.0,0.0,0.0,1.6,8.0,70.0,,1.0,0.0,0.0,,60.0
3, 29,2000.0,4.0,0.0,0.0,1.8,9.0,55.0,16.0,1.0,,,3.0,27.0
3, 29,2000.0,7.0,0.0,0.0,3.5,14.0,35.0,18.0,1.0,0.0,0.0,7.0,350.0
3, 29,2000.0,10.0,0.0,0.0,3.9,15.0,30.0,23.0,1.0,,,,341.0
3, 29,2000.0,13.0,0.0,0.0,2.7,11.0,40.0,,1.0,0.0,0.0,,304.0
3, 29,2000.0,16.0,0.0,0.0,1.2,6.0,65.0,,1.0,,,,305.0
3, 29,2000.0,19.0,0.0,0.0,1.6,6.0,70.0,,1.0,0.0,0.0,,4.0
3, 29,2000.0,22.0,0.0,0.0,1.6,5.0,75.0,,1.0,,,,108.0
3, 29,2000.0,25.0,0.0,0.0,1.1,3.0,85.0,,1.0,0.0,0.0,,135.0
3, 29,2000.0,28.0,0.0,0.0,0.6,9.0,60.0,,1.0,,,,99.0
3, 29,2000.0,31.0,0.0,0.0,2.7,16.0,35.0,,1.0,0.0,0.0,,4.0
3, 29,2000.0,34.0,0.0,0.0,3.3,17.0,35.0,,1.0,,,,357.0
3, 29,2000.0,37.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,353.0
3, 29,2000.0,40.0,0.0,0.0,1.7,10.0,60.0,,1.0,,,,13.0
3, 29,2000.0,43.0,0.0,0.0,1.8,8.0,70.0,,1.0,0.0,0.0,,68.0
3, 29,2000.0,46.0,0.0,0.0,2.7,7.0,80.0,,1.0,,,,92.0
3, 29,2000.0,49.0,0.0,0.0,3.2,8.0,80.0,,1.0,0.0,0.0,,95.0
3, 29,2000.0,52.0,0.0,0.0,5.6,14.0,50.0,,1.0,,,,104.0
3, 29,2000.0,55.0,0.0,0.0,7.3,20.0,25.0,,1.0,0.0,0.0,,110.0
3, 29,2000.0,58.0,0.0,0.0,7.7,22.0,25.0,,1.0,,,,111.0
3, 29,2000.0,61.0,0.0,0.0,5.2,19.0,30.0,,1.0,0.0,0.0,,107.0
3, 29,2000.0,64.0,0.0,0.0,4.8,14.0,45.0,,1.0,,,,103.0
3, 29,2000.0,67.0,0.0,0.0,5.0,11.0,50.0,,1.0,0.0,0.0,,91.0
3, 29,2300.0,4.0,0.0,0.0,3.5,14.0,35.0,16.0,1.0,0.0,0.0,3.0,350.0
3, 29,2300.0,7.0,0.0,0.0,3.9,15.0,30.0,18.0,1.0,,,7.0,341.0
3, 29,2300.0,10.0,0.0,0.0,2.7,11.0,40.0,23.0,1.0,0.0,0.0,,304.0
3, 29,2300.0,13.0,0.0,0.0,1.2,6.0,65.0,,1.0,,,,305.0
3, 29,2300.0,16.0,0.0,0.0,1.6,6.0,70.0,,1.0,0.0,0.0,,4.0
3, 29,2300.0,19.0,0.0,0.0,1.6,5.0,75.0,,1.0,,,,108.0
3, 29,2300.0,22.0,0.0,0.0,1.1,3.0,85.0,,1.0,0.0,0.0,,135.0
3, 29,2300.0,25.0,0.0,0.0,0.6,9.0,60.0,,1.0,,,,99.0
3, 29,2300.0,28.0,0.0,0.0,2.7,16.0,35.0,,1.0,0.0,0.0,,4.0
3, 29,2300.0,31.0,0.0,0.0,3.3,17.0,35.0,,1.0,,,,357.0
3, 29,2300.0,34.0,0.0,0.0,2.5,13.0,45.0,,1.0,0.0,0.0,,353.0
3, 29,2300.0,37.0,0.0,0.0,1.7,10.0,60.0,,1.0,,,,13.0
3, 29,2300.0,40.0,0.0,0.0,1.8,8.0,70.0,,1.0,0.0,0.0,,68.0
3, 29,2300.0,43.0,0.0,0.0,2.7,7.0,80.0,,1.0,,,,92.0
3, 29,2300.0,46.0,0.0,0.0,3.2,8.0,80.0,,1.0,0.0,0.0,,95.0
3, 29,2300.0,49.0,0.0,0.0,5.6,14.0,50.0,,1.0,,,,104.0
3, 29,2300.0,52.0,0.0,0.0,7.3,20.0,25.0,,1.0,0.0,0.0,,110.0
3, 29,2300.0,55.0,0.0,0.0,7.7,22.0,25.0,,1.0,,,,111.0
3, 29,2300.0,58.0,0.0,0.0,5.2,19.0,30.0,,1.0,0.0,0.0,,107.0
3, 29,2300.0,61.0,0.0,0.0,4.8,14.0,45.0,,1.0,,,,103.0
3, 29,2300.0,64.0,0.0,0.0,5.0,11.0,50.0,,1.0,0.0,0.0,,91.0
3, 3,200.0,4.0,0.0,0.0,2.0,8.0,40.0,10.0,1.0,,,1.0,250.0
3, 3,200.0,7.0,0.0,0.0,1.4,5.0,60.0,13.0,1.0,0.0,0.0,2.0,240.0
3, 3,200.0,10.0,0.0,20.0,1.7,2.0,75.0,14.0,3.0,,,,155.0
3, 3,200.0,13.0,0.0,20.0,2.0,1.0,75.0,,3.0,0.0,0.0,,143.0
3, 3,200.0,16.0,0.0,20.0,2.2,2.0,75.0,,3.0,,,,137.0
3, 3,200.0,19.0,0.0,20.0,1.9,2.0,75.0,,3.0,0.0,0.0,,125.0
3, 3,200.0,22.0,0.0,20.0,2.7,5.0,65.0,,3.0,,,,126.0
3, 3,200.0,25.0,0.0,30.0,4.2,10.0,50.0,,4.0,0.0,0.0,,130.0
3, 3,200.0,28.0,0.0,30.0,4.0,12.0,45.0,,4.0,,,,132.0
3, 3,200.0,31.0,1.0,70.0,3.0,9.0,70.0,,4.0,0.0,5.0,,150.0
3, 3,200.0,34.0,1.0,70.0,2.1,6.0,85.0,,4.0,,,,65.0
3, 3,200.0,37.0,0.0,20.0,2.3,5.0,85.0,,3.0,0.0,5.0,,80.0
3, 3,200.0,40.0,0.0,20.0,1.9,4.0,95.0,,3.0,,,,47.0
3, 3,200.0,43.0,0.0,0.0,1.8,3.0,95.0,,1.0,0.0,0.0,,41.0
3, 3,200.0,46.0,0.0,0.0,2.6,5.0,90.0,,1.0,,,,36.0
3, 3,200.0,49.0,0.0,0.0,3.3,10.0,65.0,,1.0,0.0,0.0,,360.0
3, 3,200.0,52.0,0.0,0.0,4.5,11.0,60.0,,1.0,,,,325.0
3, 3,200.0,55.0,0.0,0.0,2.5,7.0,70.0,,1.0,0.0,0.0,,317.0
3, 3,200.0,58.0,0.0,0.0,1.7,5.0,80.0,,1.0,,,,306.0
3, 3,200.0,61.0,0.0,0.0,3.4,4.0,90.0,,1.0,0.0,0.0,,307.0
3, 3,500.0,4.0,0.0,0.0,1.4,5.0,60.0,13.0,1.0,0.0,0.0,1.0,240.0
3, 3,500.0,7.0,0.0,20.0,1.7,2.0,75.0,14.0,3.0,,,2.0,155.0
3, 3,500.0,10.0,0.0,20.0,2.0,1.0,75.0,,3.0,0.0,0.0,,143.0
3, 3,500.0,13.0,0.0,20.0,2.2,2.0,75.0,,3.0,,,,137.0
3, 3,500.0,16.0,0.0,20.0,1.9,2.0,75.0,,3.0,0.0,0.0,,125.0
3, 3,500.0,19.0,0.0,20.0,2.7,5.0,65.0,,3.0,,,,126.0
3, 3,500.0,22.0,0.0,30.0,4.2,10.0,50.0,,4.0,0.0,0.0,,130.0
3, 3,500.0,25.0,0.0,30.0,4.0,12.0,45.0,,4.0,,,,132.0
3, 3,500.0,28.0,1.0,70.0,3.0,9.0,70.0,,4.0,0.0,5.0,,150.0
3, 3,500.0,31.0,1.0,70.0,2.1,6.0,85.0,,4.0,,,,65.0
3, 3,500.0,34.0,0.0,20.0,2.3,5.0,85.0,,3.0,0.0,5.0,,80.0
3, 3,500.0,37.0,0.0,20.0,1.9,4.0,95.0,,3.0,,,,47.0
3, 3,500.0,40.0,0.0,0.0,1.8,3.0,95.0,,1.0,0.0,0.0,,41.0
3, 3,500.0,43.0,0.0,0.0,2.6,5.0,90.0,,1.0,,,,36.0
3, 3,500.0,46.0,0.0,0.0,3.3,10.0,65.0,,1.0,0.0,0.0,,360.0
3, 3,500.0,49.0,0.0,0.0,4.5,11.0,60.0,,1.0,,,,325.0
3, 3,500.0,52.0,0.0,0.0,2.5,7.0,70.0,,1.0,0.0,0.0,,317.0
3, 3,500.0,55.0,0.0,0.0,1.7,5.0,80.0,,1.0,,,,306.0
3, 3,500.0,58.0,0.0,0.0,3.4,4.0,90.0,,1.0,0.0,0.0,,307.0
3, 3,800.0,4.0,0.0,20.0,1.6,2.0,75.0,13.0,3.0,,,1.0,166.0
3, 3,800.0,7.0,0.0,20.0,1.9,1.0,75.0,14.0,3.0,0.0,0.0,2.0,144.0
3, 3,800.0,10.0,0.0,20.0,1.9,1.0,75.0,,3.0,,,,137.0
3, 3,800.0,13.0,0.0,30.0,1.9,2.0,70.0,,4.0,0.0,0.0,,137.0
3, 3,800.0,16.0,0.0,30.0,3.0,5.0,60.0,,4.0,,,,140.0
3, 3,800.0,19.0,0.0,30.0,3.5,10.0,50.0,,4.0,0.0,0.0,,127.0
3, 3,800.0,22.0,0.0,30.0,3.1,11.0,45.0,,4.0,,,,127.0
3, 3,800.0,25.0,1.0,70.0,2.5,8.0,70.0,,4.0,0.0,5.0,,146.0
3, 3,800.0,28.0,1.0,70.0,1.8,5.0,85.0,,4.0,,,,87.0
3, 3,800.0,31.0,0.0,30.0,2.2,4.0,90.0,,4.0,0.0,5.0,,63.0
3, 3,800.0,34.0,0.0,10.0,2.3,3.0,90.0,,1.0,,,,72.0
3, 3,800.0,37.0,0.0,0.0,2.2,2.0,90.0,,1.0,0.0,0.0,,68.0
3, 3,800.0,40.0,0.0,0.0,2.7,4.0,85.0,,1.0,,,,54.0
3, 3,800.0,43.0,0.0,10.0,2.0,10.0,65.0,,1.0,0.0,0.0,,41.0
3, 3,800.0,46.0,0.0,10.0,2.6,12.0,55.0,,1.0,,,,9.0
3, 3,800.0,49.0,0.0,10.0,2.8,8.0,65.0,,1.0,0.0,0.0,,334.0
3, 3,800.0,52.0,0.0,0.0,2.0,5.0,80.0,,1.0,,,,330.0
3, 3,800.0,55.0,0.0,0.0,2.3,4.0,90.0,,1.0,0.0,0.0,,335.0
3, 3,1100.0,4.0,0.0,20.0,1.9,1.0,75.0,13.0,3.0,0.0,0.0,1.0,144.0
3, 3,1100.0,7.0,0.0,20.0,1.9,1.0,75.0,14.0,3.0,,,2.0,137.0
3, 3,1100.0,10.0,0.0,30.0,1.9,2.0,70.0,,4.0,0.0,0.0,,137.0
3, 3,1100.0,13.0,0.0,30.0,3.0,5.0,60.0,,4.0,,,,140.0
3, 3,1100.0,16.0,0.0,30.0,3.5,10.0,50.0,,4.0,0.0,0.0,,127.0
3, 3,1100.0,19.0,0.0,30.0,3.1,11.0,45.0,,4.0,,,,127.0
3, 3,1100.0,22.0,1.0,70.0,2.5,8.0,70.0,,4.0,0.0,5.0,,146.0
3, 3,1100.0,25.0,1.0,70.0,1.8,5.0,85.0,,4.0,,,,87.0
3, 3,1100.0,28.0,0.0,30.0,2.2,4.0,90.0,,4.0,0.0,5.0,,63.0
3, 3,1100.0,31.0,0.0,10.0,2.3,3.0,90.0,,1.0,,,,72.0
3, 3,1100.0,34.0,0.0,0.0,2.2,2.0,90.0,,1.0,0.0,0.0,,68.0
3, 3,1100.0,37.0,0.0,0.0,2.7,4.0,85.0,,1.0,,,,54.0
3, 3,1100.0,40.0,0.0,10.0,2.0,10.0,65.0,,1.0,0.0,0.0,,41.0
3, 3,1100.0,43.0,0.0,10.0,2.6,12.0,55.0,,1.0,,,,9.0
3, 3,1100.0,46.0,0.0,10.0,2.8,8.0,65.0,,1.0,0.0,0.0,,334.0
3, 3,1100.0,49.0,0.0,0.0,2.0,5.0,80.0,,1.0,,,,330.0
3, 3,1100.0,52.0,0.0,0.0,2.3,4.0,90.0,,1.0,0.0,0.0,,335.0
3, 3,1400.0,4.0,0.0,20.0,1.9,1.0,75.0,13.0,3.0,,,1.0,137.0
3, 3,1400.0,7.0,0.0,30.0,1.9,2.0,70.0,14.0,4.0,0.0,0.0,2.0,137.0
3, 3,1400.0,10.0,0.0,30.0,3.0,5.0,60.0,,4.0,,,,140.0
3, 3,1400.0,13.0,0.0,30.0,3.5,10.0,50.0,,4.0,0.0,0.0,,127.0
3, 3,1400.0,16.0,0.0,30.0,3.1,11.0,45.0,,4.0,,,,127.0
3, 3,1400.0,19.0,1.0,70.0,2.5,8.0,70.0,,4.0,0.0,5.0,,146.0
3, 3,1400.0,22.0,1.0,70.0,1.8,5.0,85.0,,4.0,,,,87.0
3, 3,1400.0,25.0,0.0,30.0,2.2,4.0,90.0,,4.0,0.0,5.0,,63.0
3, 3,1400.0,28.0,0.0,10.0,2.3,3.0,90.0,,1.0,,,,72.0
3, 3,1400.0,31.0,0.0,0.0,2.2,2.0,90.0,,1.0,0.0,0.0,,68.0
3, 3,1400.0,34.0,0.0,0.0,2.7,4.0,85.0,,1.0,,,,54.0
3, 3,1400.0,37.0,0.0,10.0,2.0,10.0,65.0,,1.0,0.0,0.0,,41.0
3, 3,1400.0,40.0,0.0,10.0,2.6,12.0,55.0,,1.0,,,,9.0
3, 3,1400.0,43.0,0.0,10.0,2.8,8.0,65.0,,1.0,0.0,0.0,,334.0
3, 3,1400.0,46.0,0.0,0.0,2.0,5.0,80.0,,1.0,,,,330.0
3, 3,1400.0,49.0,0.0,0.0,2.3,4.0,90.0,,1.0,0.0,0.0,,335.0
3, 3,1700.0,4.0,0.0,30.0,1.9,2.0,70.0,13.0,4.0,0.0,0.0,1.0,137.0
3, 3,1700.0,7.0,0.0,30.0,3.0,5.0,60.0,14.0,4.0,,,2.0,140.0
3, 3,1700.0,10.0,0.0,30.0,3.5,10.0,50.0,,4.0,0.0,0.0,,127.0
3, 3,1700.0,13.0,0.0,30.0,3.1,11.0,45.0,,4.0,,,,127.0
3, 3,1700.0,16.0,1.0,70.0,2.5,8.0,70.0,,4.0,0.0,5.0,,146.0
3, 3,1700.0,19.0,1.0,70.0,1.8,5.0,85.0,,4.0,,,,87.0
3, 3,1700.0,22.0,0.0,30.0,2.2,4.0,90.0,,4.0,0.0,5.0,,63.0
3, 3,1700.0,25.0,0.0,10.0,2.3,3.0,90.0,,1.0,,,,72.0
3, 3,1700.0,28.0,0.0,0.0,2.2,2.0,90.0,,1.0,0.0,0.0,,68.0
3, 3,1700.0,31.0,0.0,0.0,2.7,4.0,85.0,,1.0,,,,54.0
3, 3,1700.0,34.0,0.0,10.0,2.0,10.0,65.0,,1.0,0.0,0.0,,41.0
3, 3,1700.0,37.0,0.0,10.0,2.6,12.0,55.0,,1.0,,,,9.0
3, 3,1700.0,40.0,0.0,10.0,2.8,8.0,65.0,,1.0,0.0,0.0,,334.0
3, 3,1700.0,43.0,0.0,0.0,2.0,5.0,80.0,,1.0,,,,330.0
3, 3,1700.0,46.0,0.0,0.0,2.3,4.0,90.0,,1.0,0.0,0.0,,335.0
3, 3,2000.0,4.0,0.0,30.0,3.0,5.0,65.0,13.0,4.0,,,1.0,154.0
3, 3,2000.0,7.0,0.0,20.0,3.9,10.0,50.0,14.0,3.0,0.0,0.0,3.0,140.0
3, 3,2000.0,10.0,0.0,30.0,3.3,11.0,50.0,12.0,4.0,,,,125.0
3, 3,2000.0,13.0,0.0,30.0,3.3,9.0,60.0,,4.0,0.0,0.0,,141.0
3, 3,2000.0,16.0,0.0,30.0,2.1,5.0,80.0,,4.0,,,,115.0
3, 3,2000.0,19.0,0.0,30.0,2.3,3.0,90.0,,4.0,0.0,0.0,,59.0
3, 3,2000.0,22.0,0.0,10.0,1.2,2.0,95.0,,3.0,,,,95.0
3, 3,2000.0,25.0,0.0,0.0,1.8,2.0,90.0,,1.0,0.0,0.0,,61.0
3, 3,2000.0,28.0,0.0,0.0,2.5,4.0,85.0,,1.0,,,,67.0
3, 3,2000.0,31.0,0.0,0.0,2.3,10.0,65.0,,1.0,0.0,0.0,,80.0
